time,P,I,D,ds,prox_right,left speed,right speed
1,4106.052551,0.328484,2566.282845,200.000000,921.210510,200.000000,600.000000
2,4072.105408,0.654253,-21.216965,200.000000,914.421082,200.000000,600.000000
3,3804.473572,0.958611,-167.269897,200.000000,860.894714,200.000000,600.000000
4,3482.631531,1.237221,-201.151276,200.000000,796.526306,200.000000,600.000000
5,3041.052551,1.480505,-275.986862,200.000000,708.210510,200.000000,600.000000
6,2339.473572,1.667663,-438.486862,200.000000,567.894714,200.000000,600.000000
7,1511.315765,1.788568,-517.598629,200.000000,402.263153,200.000000,600.000000
8,1216.315765,1.885874,-184.375000,200.000000,343.263153,200.000000,600.000000
9,936.315765,1.960779,-175.000000,200.000000,287.263153,200.000000,600.000000
10,862.368469,2.029768,-46.217060,200.000000,272.473694,200.000000,600.000000
11,709.473648,2.086526,-95.559263,200.000000,241.894730,200.000000,600.000000
12,517.631607,2.127937,-119.901276,200.000000,203.526321,200.000000,600.000000
13,454.473648,2.164295,-39.473724,200.000000,190.894730,200.000000,600.000000
14,326.578979,2.190421,-79.934168,200.000000,165.315796,200.000000,600.000000
15,239.210510,2.209558,-54.605293,186.814775,147.842102,213.185225,586.814775
16,158.157883,2.222210,-50.657892,109.722201,131.631577,290.277799,509.722201
17,99.736824,2.230189,-36.513162,65.453852,119.947365,334.546148,465.453852
18,15.789490,2.231453,-52.467084,-34.446142,103.157898,434.446142,365.553858
19,-28.157883,2.229200,-27.467108,-53.395790,94.368423,453.395790,346.604210
20,-48.947372,2.225284,-12.993431,-59.715519,90.210526,459.715519,340.284481
21,-76.315804,2.219179,-17.105269,-91.201894,84.736839,491.201894,308.798106
22,-70.789490,2.213516,3.453946,-65.122028,85.842102,465.122028,334.877972
23,-98.947372,2.205600,-17.598677,-114.340449,80.210526,514.340449,285.659551
24,-106.842117,2.197053,-4.934216,-109.579280,78.631577,509.579280,290.420720
25,-121.315804,2.187347,-9.046054,-128.174510,75.736839,528.174510,271.825490
26,-119.210510,2.177810,1.315808,-115.716891,76.157898,515.716891,284.283109
27,-113.947372,2.168695,3.289461,-108.489217,77.210526,508.489217,291.510783
28,-127.368431,2.158505,-8.388162,-133.598088,74.526314,533.598088,266.401912
29,-138.157883,2.147453,-6.743407,-142.753837,72.368423,542.753837,257.246163
30,-183.421059,2.132779,-28.289485,-200.000000,63.315788,600.000000,200.000000
31,-165.000000,2.119579,11.513162,-151.367259,67.000000,551.367259,248.632741
32,-163.947372,2.106463,0.657892,-161.183017,67.210526,561.183017,238.816983
33,-191.578941,2.091137,-17.269731,-200.000000,61.684212,600.000000,200.000000
34,-158.157883,2.078484,20.888162,-135.191237,68.368423,535.191237,264.808763
35,-174.473686,2.064526,-10.197377,-182.606537,65.105263,582.606537,217.393463
36,-146.842117,2.052779,17.269731,-127.519608,70.631577,527.519608,272.480392
37,-154.210510,2.040442,-4.605246,-156.775314,69.157898,556.775314,243.224686
38,-150.789490,2.028379,2.138138,-146.622973,69.842102,546.622973,253.377027
39,-159.210510,2.015642,-5.263138,-162.458006,68.157898,562.458006,237.541994
40,-146.315804,2.003937,8.059192,-136.252675,70.736839,536.252675,263.747325
41,-138.421059,1.992863,4.934216,-131.493980,72.315788,531.493980,268.506020
42,-146.842117,1.981116,-5.263162,-150.124163,70.631577,550.124163,249.875837
43,-123.947372,1.971200,14.309216,-107.666957,75.210526,507.666957,292.333043
44,-154.736824,1.958821,-19.243407,-172.021410,69.052635,572.021410,227.978590
45,-141.578941,1.947495,8.223677,-131.407770,71.684212,531.407770,268.592230
46,-162.105255,1.934526,-12.828946,-172.999675,67.578949,572.999675,227.000325
47,-155.000000,1.922126,4.440784,-148.637089,69.000000,548.637089,251.362911
48,-141.578941,1.910800,8.388162,-131.279980,71.684212,531.279980,268.720020
49,-140.526314,1.899558,0.657892,-137.968864,71.894737,537.968864,262.031136
50,-163.947372,1.886442,-14.638162,-176.699092,67.210526,576.699092,223.300908
51,-166.315804,1.873137,-1.480269,-165.922936,66.736839,565.922936,234.077064
52,-160.000000,1.860337,3.947377,-154.192286,68.000000,554.192286,245.807714
53,-161.842117,1.847389,-1.151323,-161.146051,67.631577,561.146051,238.853949
54,-160.526314,1.834547,0.822377,-157.869389,67.894737,557.869389,242.130611
55,-114.473686,1.825389,28.782892,-83.865405,77.105263,483.865405,316.134595
