time,P,I,D,ds,prox_right,left speed,right speed
1,8212.105103,0.000000,513.256569,200.000000,921.210510,200.000000,600.000000
2,8138.947144,0.000000,-4.572372,200.000000,913.894714,200.000000,600.000000
3,7603.684082,0.000000,-33.453941,200.000000,860.368408,200.000000,600.000000
4,6960.000000,0.000000,-40.230255,200.000000,796.000000,200.000000,600.000000
5,6076.842041,0.000000,-55.197372,200.000000,707.684204,200.000000,600.000000
6,4668.421021,0.000000,-88.026314,200.000000,566.842102,200.000000,600.000000
7,3017.368469,0.000000,-103.190784,200.000000,401.736847,200.000000,600.000000
8,2432.631531,0.000000,-36.546059,200.000000,343.263153,200.000000,600.000000
9,1870.526428,0.000000,-35.131569,200.000000,287.052643,200.000000,600.000000
10,1724.736938,0.000000,-9.111843,200.000000,272.473694,200.000000,600.000000
11,1411.578979,0.000000,-19.572372,200.000000,241.157898,200.000000,600.000000
12,1035.263214,0.000000,-23.519735,200.000000,203.526321,200.000000,600.000000
13,908.947296,0.000000,-7.894745,200.000000,190.894730,200.000000,600.000000
14,653.157959,0.000000,-15.986834,200.000000,165.315796,200.000000,600.000000
15,478.421021,0.000000,-10.921059,200.000000,147.842102,200.000000,600.000000
16,313.157959,0.000000,-10.328941,200.000000,131.315796,200.000000,600.000000
17,148.947372,0.000000,-10.263162,138.684211,114.894737,261.315789,538.684211
18,-28.421021,0.000000,-11.085525,-39.506545,97.157898,439.506545,360.493455
19,-68.947372,0.000000,-2.532897,-71.480269,93.105263,471.480269,328.519731
20,-91.578979,0.000000,-1.414475,-92.993455,90.842102,492.993455,307.006545
21,-150.526352,0.000000,-3.684211,-154.210563,84.947365,554.210563,245.789437
22,-143.684235,0.000000,0.427632,-143.256602,85.631577,543.256602,256.743398
23,-202.105255,0.000000,-3.651314,-200.000000,79.789474,600.000000,200.000000
24,-226.315765,0.000000,-1.513157,-200.000000,77.368423,600.000000,200.000000
25,-248.947372,0.000000,-1.414475,-200.000000,75.105263,600.000000,200.000000
26,-219.473648,0.000000,1.842108,-200.000000,78.052635,600.000000,200.000000
27,-196.315765,0.000000,1.447368,-194.868398,80.368423,594.868398,205.131602
28,-226.315765,0.000000,-1.875000,-200.000000,77.368423,600.000000,200.000000
29,-202.631607,0.000000,1.480260,-200.000000,79.736839,600.000000,200.000000
