time,P,I,D,ds,prox_right,left speed,right speed
1,4106.052551,0.328484,5132.565689,200.000000,921.210510,200.000000,600.000000
2,4072.105408,0.654253,-42.433929,200.000000,914.421082,200.000000,600.000000
3,3804.473572,0.958611,-334.539795,200.000000,860.894714,200.000000,600.000000
4,3482.631531,1.237221,-402.302551,200.000000,796.526306,200.000000,600.000000
5,3041.052551,1.480505,-551.973724,200.000000,708.210510,200.000000,600.000000
6,2339.473572,1.667663,-876.973724,200.000000,567.894714,200.000000,600.000000
7,1513.947296,1.788779,-1031.907845,200.000000,402.789459,200.000000,600.000000
8,1216.315765,1.886084,-372.039413,200.000000,343.263153,200.000000,600.000000
9,936.315765,1.960989,-350.000000,200.000000,287.263153,200.000000,600.000000
10,862.368469,2.029979,-92.434120,200.000000,272.473694,200.000000,600.000000
11,709.473648,2.086737,-191.118526,200.000000,241.894730,200.000000,600.000000
12,517.631607,2.128147,-239.802551,200.000000,203.526321,200.000000,600.000000
13,454.473648,2.164505,-78.947449,200.000000,190.894730,200.000000,600.000000
14,326.578979,2.190632,-159.868336,168.901275,165.315796,231.098725,568.901275
15,242.368393,2.210021,-105.263233,139.315181,148.473679,260.684819,539.315181
16,158.157883,2.222674,-105.263138,55.117419,131.631577,344.882581,455.117419
17,109.736824,2.231453,-60.526323,51.441953,121.947365,348.558047,451.441953
18,56.315804,2.235958,-66.776276,-8.224514,111.263161,408.224514,391.775486
19,6.578941,2.236484,-62.171078,-53.355652,101.315788,453.355652,346.644348
20,-22.105255,2.234716,-35.855246,-55.725785,95.578949,455.725785,344.274215
21,-66.315804,2.229410,-55.263186,-119.349579,86.736839,519.349579,280.650421
22,-59.736824,2.224632,8.223724,-49.288468,88.052635,449.288468,350.711532
23,-100.000000,2.216632,-50.328970,-148.112338,80.000000,548.112338,251.887662
24,-104.736824,2.208253,-5.921030,-108.449601,79.052635,508.449601,291.550399
25,-117.105255,2.198884,-15.460539,-130.366910,76.578949,530.366910,269.633090
26,-113.421059,2.189810,4.605246,-106.626003,77.315788,506.626003,293.373997
27,-108.157883,2.181158,6.578970,-99.397755,78.368423,499.397755,300.602245
28,-126.842117,2.171010,-23.355293,-148.026400,74.631577,548.026400,251.973600
29,-134.473686,2.160253,-9.539461,-141.852895,73.105263,541.852895,258.147105
30,-170.263176,2.146632,-44.736862,-200.000000,65.947365,600.000000,200.000000
31,-143.947372,2.135116,32.894754,-108.917502,71.210526,508.917502,291.082498
32,-142.894745,2.123684,1.315784,-139.455276,71.421051,539.455276,260.544724
33,-167.894745,2.110253,-31.250000,-197.034492,66.421051,597.034492,202.965508
34,-131.842117,2.099705,45.065784,-84.676628,73.631577,484.676628,315.323372
35,-153.421059,2.087432,-26.973677,-178.307304,69.315788,578.307304,221.692696
36,-125.789490,2.077368,34.539461,-89.172660,74.842102,489.172660,310.827340
37,-138.421059,2.066295,-15.789461,-152.144225,72.315788,552.144225,247.855775
38,-132.368431,2.055705,7.565784,-122.746941,73.526314,522.746941,277.253059
39,-143.421059,2.044232,-13.815784,-155.192612,71.315788,555.192612,244.807388
40,-130.526314,2.033789,16.118431,-112.374093,73.894737,512.374093,287.625907
41,-122.631569,2.023979,9.868431,-110.739159,75.473686,510.739159,289.260841
42,-131.052628,2.013495,-10.526323,-139.565456,73.789474,539.565456,260.434544
43,-108.157883,2.004842,28.618431,-77.534610,78.368423,477.534610,322.465390
44,-138.947372,1.993726,-38.486862,-175.440508,72.210526,575.440508,224.559492
45,-125.789490,1.983663,16.447353,-107.358473,74.842102,507.358473,292.641527
46,-146.315804,1.971958,-25.657892,-170.001738,70.736839,570.001738,229.998262
47,-136.578941,1.961032,12.171078,-122.446832,72.684212,522.446832,277.553168
48,-123.157883,1.951179,16.776323,-104.430380,75.368423,504.430380,295.569620
49,-119.473686,1.941621,4.605246,-112.926820,76.105263,512.926820,287.073180
50,-142.894745,1.930189,-29.276323,-170.240879,71.421051,570.240879,229.759121
51,-142.631569,1.918779,0.328970,-140.383820,71.473686,540.383820,259.616180
52,-142.105255,1.907410,0.657892,-139.539952,71.578949,539.539952,260.460048
53,-148.684196,1.895516,-8.223677,-155.012357,70.263161,555.012357,244.987643
54,-148.947372,1.883600,-0.328970,-147.392742,70.210526,547.392742,252.607258
55,-105.526314,1.875158,54.276323,-49.374833,78.894737,449.374833,350.625167
56,-109.736824,1.866379,-5.263138,-113.133583,78.052635,513.133583,286.866417
57,-91.842117,1.859032,22.368383,-67.614702,81.631577,467.614702,332.385298
58,-77.894745,1.852800,17.434216,-58.607729,84.421051,458.607729,341.392271
59,-93.157883,1.845347,-19.078922,-110.391458,81.368423,510.391458,289.608542
60,-72.368431,1.839558,25.986814,-44.542059,85.526314,444.542059,355.457941
61,-38.947372,1.836442,41.776323,4.665393,92.210526,395.334607,404.665393
62,-35.789490,1.833579,3.947353,-30.008557,92.842102,430.008557,369.991443
63,11.578941,1.834505,59.210539,72.623985,102.315788,327.376015,472.623985
64,18.947372,1.836021,9.210539,29.993932,103.789474,370.006068,429.993932
65,29.210510,1.838358,12.828922,43.877790,105.842102,356.122210,443.877790
66,56.052628,1.842842,33.552647,91.448116,111.210526,308.551884,491.448116
67,84.473686,1.849600,35.526323,121.849609,116.894737,278.150391,521.849609
68,115.789490,1.858863,39.144754,156.793107,123.157898,243.206893,556.793107
69,92.368431,1.866253,-29.276323,64.958360,118.473686,335.041640,464.958360
70,154.736862,1.878632,77.960539,200.000000,130.947372,200.000000,600.000000
