time,P,I,D,ds,prox_right,left speed,right speed
1,-7346.842117,-0.000000,-0.000000,-200.000000,65.315788,600.000000,200.000000
2,-7312.631607,-0.000000,0.000000,-200.000000,68.736839,600.000000,200.000000
3,-7361.578941,-0.000000,-0.000000,-200.000000,63.842106,600.000000,200.000000
4,-7345.263138,-0.000000,0.000000,-200.000000,65.473686,600.000000,200.000000
5,-7326.315765,-0.000000,0.000000,-200.000000,67.368423,600.000000,200.000000
6,-7328.421021,-0.000000,-0.000000,-200.000000,67.157898,600.000000,200.000000
7,-7345.789490,-0.000000,-0.000000,-200.000000,65.421051,600.000000,200.000000
8,-7345.263138,-0.000000,0.000000,-200.000000,65.473686,600.000000,200.000000
9,-7368.421059,-0.000000,-0.000000,-200.000000,63.157894,600.000000,200.000000
10,-7277.368393,-0.000000,0.000000,-200.000000,72.263161,600.000000,200.000000
11,-7271.578979,-0.000000,0.000000,-200.000000,72.842102,600.000000,200.000000
12,-7284.736862,-0.000000,-0.000000,-200.000000,71.526314,600.000000,200.000000
13,-7226.842117,-0.000000,0.000000,-200.000000,77.315788,600.000000,200.000000
14,-7232.105255,-0.000000,-0.000000,-200.000000,76.789474,600.000000,200.000000
15,-7227.894745,-0.000000,0.000000,-200.000000,77.210526,600.000000,200.000000
16,-7234.210510,-0.000000,-0.000000,-200.000000,76.578949,600.000000,200.000000
17,-7211.052628,-0.000000,0.000000,-200.000000,78.894737,600.000000,200.000000
18,-7202.631607,-0.000000,0.000000,-200.000000,79.736839,600.000000,200.000000
19,-7187.368393,-0.000000,0.000000,-200.000000,81.263161,600.000000,200.000000
20,-7140.000000,-0.000000,0.000000,-200.000000,86.000000,600.000000,200.000000
21,-7132.631607,-0.000000,0.000000,-200.000000,86.736839,600.000000,200.000000
22,-7071.578979,-0.000000,0.000000,-200.000000,92.842102,600.000000,200.000000
23,-7077.368393,-0.000000,-0.000000,-200.000000,92.263161,600.000000,200.000000
24,-7034.736862,-0.000000,0.000000,-200.000000,96.526314,600.000000,200.000000
25,-7008.421021,-0.000000,0.000000,-200.000000,99.157898,600.000000,200.000000
26,-6947.894745,-0.000000,0.000000,-200.000000,105.210526,600.000000,200.000000
27,-6884.736862,-0.000000,0.000000,-200.000000,111.526314,600.000000,200.000000
28,-6853.684235,-0.000000,0.000000,-200.000000,114.631577,600.000000,200.000000
29,-6765.263138,-0.000000,0.000000,-200.000000,123.473686,600.000000,200.000000
30,-6765.263138,-0.000000,0.000000,-200.000000,123.473686,600.000000,200.000000
31,-6467.894745,-0.000000,0.000000,-200.000000,153.210526,600.000000,200.000000
32,-6250.526276,-0.000000,0.000000,-200.000000,174.947372,600.000000,200.000000
33,-6286.315765,-0.000000,-0.000000,-200.000000,171.368423,600.000000,200.000000
34,-6421.052704,-0.000000,-0.000000,-200.000000,157.894730,600.000000,200.000000
35,-6673.684235,-0.000000,-0.000000,-200.000000,132.631577,600.000000,200.000000
36,-6846.842117,-0.000000,-0.000000,-200.000000,115.315788,600.000000,200.000000
37,-7015.789490,-0.000000,-0.000000,-200.000000,98.421051,600.000000,200.000000
38,-7112.631607,-0.000000,-0.000000,-200.000000,88.736839,600.000000,200.000000
39,-7187.368393,-0.000000,-0.000000,-200.000000,81.263161,600.000000,200.000000
40,-7187.368393,-0.000000,0.000000,-200.000000,81.263161,600.000000,200.000000
41,-7202.105255,-0.000000,-0.000000,-200.000000,79.789474,600.000000,200.000000
42,-7241.578979,-0.000000,-0.000000,-200.000000,75.842102,600.000000,200.000000
43,-7221.578979,-0.000000,0.000000,-200.000000,77.842102,600.000000,200.000000
44,-7304.736862,-0.000000,-0.000000,-200.000000,69.526314,600.000000,200.000000
45,-7293.157883,-0.000000,0.000000,-200.000000,70.684212,600.000000,200.000000
46,-7346.315765,-0.000000,-0.000000,-200.000000,65.368423,600.000000,200.000000
47,-7341.578979,-0.000000,0.000000,-200.000000,65.842102,600.000000,200.000000
48,-7314.736862,-0.000000,0.000000,-200.000000,68.526314,600.000000,200.000000
49,-7307.368393,-0.000000,0.000000,-200.000000,69.263161,600.000000,200.000000
50,-7348.947372,-0.000000,-0.000000,-200.000000,65.105263,600.000000,200.000000
51,-7343.157883,-0.000000,0.000000,-200.000000,65.684212,600.000000,200.000000
52,-7336.842117,-0.000000,0.000000,-200.000000,66.315788,600.000000,200.000000
53,-7363.684196,-0.000000,-0.000000,-200.000000,63.631580,600.000000,200.000000
54,-7382.105255,-0.000000,-0.000000,-200.000000,61.789474,600.000000,200.000000
55,-7308.947372,-0.000000,0.000000,-200.000000,69.105263,600.000000,200.000000
56,-7353.157883,-0.000000,-0.000000,-200.000000,64.684212,600.000000,200.000000
57,-7325.789490,-0.000000,0.000000,-200.000000,67.421051,600.000000,200.000000
58,-7320.000000,-0.000000,0.000000,-200.000000,68.000000,600.000000,200.000000
59,-7367.368431,-0.000000,-0.000000,-200.000000,63.263157,600.000000,200.000000
