time,P,I,D,ds,prox_right,left speed,right speed
1,8212.105103,5255.747266,5132.565689,200.000000,921.210510,200.000000,600.000000
2,8144.210815,10468.042187,-42.433929,200.000000,914.421082,200.000000,600.000000
3,7608.947144,15337.768359,-334.539795,200.000000,860.894714,200.000000,600.000000
4,6965.263062,19795.536719,-402.302551,200.000000,796.526306,200.000000,600.000000
5,6082.105103,23688.083984,-551.973724,200.000000,708.210510,200.000000,600.000000
6,4678.947144,26682.610156,-876.973724,200.000000,567.894714,200.000000,600.000000
7,3027.894592,28620.462695,-1031.907845,200.000000,402.789459,200.000000,600.000000
8,2432.631531,30177.346875,-372.039413,200.000000,343.263153,200.000000,600.000000
9,1872.631531,31375.831055,-350.000000,200.000000,287.263153,200.000000,600.000000
10,1724.736938,32479.662695,-92.434120,200.000000,272.473694,200.000000,600.000000
11,1418.947296,33387.788965,-191.118526,200.000000,241.894730,200.000000,600.000000
12,1035.263214,34050.357422,-239.802551,200.000000,203.526321,200.000000,600.000000
13,908.947296,34632.083691,-78.947449,200.000000,190.894730,200.000000,600.000000
14,653.157959,35050.104785,-159.868336,200.000000,165.315796,200.000000,600.000000
15,478.421021,35356.294238,-109.210587,200.000000,147.842102,200.000000,600.000000
16,313.157959,35556.715332,-103.289413,200.000000,131.315796,200.000000,600.000000
17,148.947372,35652.041650,-102.631617,200.000000,114.894737,200.000000,600.000000
18,-26.315765,35635.199561,-109.539461,200.000000,97.368423,200.000000,600.000000
19,-56.315765,35599.157471,-18.750000,200.000000,94.368423,200.000000,600.000000
20,-70.526352,35554.020605,-8.881617,200.000000,92.947365,200.000000,600.000000
21,-125.263138,35473.852197,-34.210491,200.000000,87.473686,200.000000,600.000000
22,-126.842117,35392.673242,-0.986862,200.000000,87.315788,200.000000,600.000000
23,-187.368393,35272.757471,-37.828922,200.000000,81.263161,200.000000,600.000000
24,-207.368393,35140.041699,-12.500000,200.000000,79.263161,200.000000,600.000000
25,-240.526352,34986.104834,-20.723724,200.000000,75.947365,200.000000,600.000000
26,-240.526352,34832.167969,0.000000,200.000000,75.947365,200.000000,600.000000
27,-240.526352,34678.231104,0.000000,200.000000,75.947365,200.000000,600.000000
28,-284.210510,34496.336377,-27.302599,200.000000,71.578949,200.000000,600.000000
29,-307.894745,34299.283740,-14.802647,200.000000,69.210526,200.000000,600.000000
30,-366.842117,34064.504785,-36.842108,200.000000,63.315788,200.000000,600.000000
31,-330.000000,33853.304785,23.026323,200.000000,67.000000,200.000000,600.000000
32,-327.894745,33643.452148,1.315784,200.000000,67.210526,200.000000,600.000000
33,-383.157883,33398.231104,-34.539461,200.000000,61.684212,200.000000,600.000000
34,-326.842117,33189.052148,35.197353,200.000000,67.315788,200.000000,600.000000
35,-364.736824,32955.620581,-23.684192,200.000000,63.526318,200.000000,600.000000
36,-320.000000,32750.820581,27.960515,200.000000,68.000000,200.000000,600.000000
37,-340.000000,32533.220581,-12.500000,200.000000,66.000000,200.000000,600.000000
38,-327.894745,32323.367944,7.565784,200.000000,67.210526,200.000000,600.000000
39,-350.000000,32099.367944,-13.815784,200.000000,65.000000,200.000000,600.000000
40,-329.473648,31888.504810,12.828970,200.000000,67.052635,200.000000,600.000000
41,-318.947372,31684.378491,6.578922,200.000000,68.105263,200.000000,600.000000
42,-330.526352,31472.841626,-7.236862,200.000000,66.947365,200.000000,600.000000
43,-284.736862,31290.610034,28.618431,200.000000,71.526314,200.000000,600.000000
44,-346.315765,31068.967944,-38.486814,200.000000,65.368423,200.000000,600.000000
45,-320.000000,30864.167944,16.447353,200.000000,68.000000,200.000000,600.000000
46,-361.052628,30633.094263,-25.657892,200.000000,63.894737,200.000000,600.000000
47,-341.578979,30414.483716,12.171030,200.000000,65.842102,200.000000,600.000000
48,-314.736862,30213.052124,16.776323,200.000000,68.526314,200.000000,600.000000
49,-307.368393,30016.336353,4.605293,200.000000,69.263161,200.000000,600.000000
50,-348.947372,29793.010034,-25.986862,200.000000,65.105263,200.000000,600.000000
51,-343.157883,29573.388989,3.618431,200.000000,65.684212,200.000000,600.000000
52,-336.842117,29357.810034,3.947353,200.000000,66.315788,200.000000,600.000000
53,-363.684196,29125.052148,-16.776299,200.000000,63.631580,200.000000,600.000000
54,-382.105255,28880.504785,-11.513162,200.000000,61.789474,200.000000,600.000000
55,-308.947372,28682.778467,45.723677,200.000000,69.105263,200.000000,600.000000
56,-353.157883,28456.757422,-27.631569,200.000000,64.684212,200.000000,600.000000
57,-325.789490,28248.252148,17.105246,200.000000,67.421051,200.000000,600.000000
58,-318.421021,28044.462695,4.605293,200.000000,68.157898,200.000000,600.000000
59,-355.789490,27816.757422,-23.355293,200.000000,64.421051,200.000000,600.000000
60,-321.578979,27610.946875,21.381569,200.000000,67.842102,200.000000,600.000000
61,-285.789490,27428.041602,22.368431,200.000000,71.421051,200.000000,600.000000
62,-330.526352,27216.504736,-27.960539,200.000000,66.947365,200.000000,600.000000
63,-207.894745,27083.452100,76.644754,200.000000,79.210526,200.000000,600.000000
64,-198.947372,26956.125781,5.592108,200.000000,80.105263,200.000000,600.000000
65,-178.421021,26841.936328,12.828970,200.000000,82.157898,200.000000,600.000000
66,-110.000000,26771.536328,42.763138,200.000000,89.000000,200.000000,600.000000
67,-32.631607,26750.652100,48.355246,200.000000,96.736839,200.000000,600.000000
68,61.578979,26790.062646,58.881617,200.000000,106.157898,200.000000,600.000000
69,46.315765,26819.704736,-9.539509,200.000000,104.631577,200.000000,600.000000
70,211.052628,26954.778418,102.960539,200.000000,121.105263,200.000000,600.000000
71,481.052704,27262.652148,168.750048,200.000000,148.105270,200.000000,600.000000
72,654.210510,27681.346875,108.223629,200.000000,165.421051,200.000000,600.000000
73,1017.894745,28332.799512,227.302647,200.000000,201.789474,200.000000,600.000000
74,1430.526276,29248.336328,257.894707,200.000000,243.052628,200.000000,600.000000
75,2188.947449,30649.262695,474.013233,200.000000,318.894745,200.000000,600.000000
76,3227.368469,32714.778516,649.013138,200.000000,422.736847,200.000000,600.000000
77,4101.578979,35339.789062,546.381569,200.000000,510.157898,200.000000,600.000000
78,5184.736938,38658.020703,676.973724,200.000000,618.473694,200.000000,600.000000
79,6534.210815,42839.915625,843.421173,200.000000,753.421082,200.000000,600.000000
80,9187.894897,48720.168359,1658.552551,200.000000,1018.789490,200.000000,600.000000
81,11497.368164,56078.483984,1443.420792,200.000000,1249.736816,200.000000,600.000000
82,11997.368164,63756.799609,312.500000,200.000000,1299.736816,200.000000,600.000000
83,12289.473877,71622.062891,182.566071,200.000000,1328.947388,200.000000,600.000000
84,12383.157959,79547.283984,58.552551,200.000000,1338.315796,200.000000,600.000000
85,12236.842041,87378.862891,-91.447449,200.000000,1323.684204,200.000000,600.000000
