time,P,I,D,ds,prox_right,left speed,right speed
98,-162.105255,31.936336,-55.263138,-185.432057,83.789474,585.432057,214.567943
99,-52.631607,31.902652,68.421030,47.692075,94.736839,352.307925,447.692075
100,-98.421021,31.839663,-28.618383,-95.199741,90.157898,495.199741,304.800259
101,-124.736862,31.759831,-16.447401,-109.424432,87.526314,509.424432,290.575568
102,-104.210510,31.693136,12.828970,-59.688404,89.578949,459.688404,340.311596
103,-51.052628,31.660463,33.223677,13.831512,94.894737,386.168488,413.831512
104,-44.736862,31.631831,3.947353,-9.157678,95.526314,409.157678,390.842322
105,-63.684235,31.591073,-11.842108,-43.935269,93.631577,443.935269,356.064731
106,-22.105255,31.576926,25.986862,35.458533,97.789474,364.541467,435.458533
107,-22.631607,31.562442,-0.328970,8.601865,97.736839,391.398135,408.601865
108,-48.421021,31.531452,-16.118383,-33.007952,95.157898,433.007952,366.992048
109,-17.368393,31.520336,19.407892,33.559836,98.263161,366.440164,433.559836
110,-21.052628,31.506863,-2.302647,8.151588,97.894737,391.848412,408.151588
111,-32.105255,31.486315,-6.907892,-7.526832,96.789474,407.526832,392.473168
112,-20.000000,31.473515,7.565784,19.039300,98.000000,380.960700,419.039300
113,16.842117,31.484294,23.026323,71.352735,101.684212,328.647265,471.352735
114,-16.842117,31.473515,-21.052647,-6.421249,98.315788,406.421249,393.578751
115,107.368393,31.542231,77.631569,200.000000,110.736839,200.000000,600.000000
116,-31.052628,31.522357,-86.513138,-86.043408,96.894737,486.043408,313.956592
117,7.368393,31.527073,24.013138,62.908604,100.736839,337.091396,462.908604
118,86.842117,31.582652,49.671078,168.095847,108.684212,231.904153,568.095847
119,59.473648,31.620715,-17.105293,73.989070,105.947365,326.010930,473.989070
120,42.631607,31.648000,-10.526276,63.753331,104.263161,336.246669,463.753331
121,55.263138,31.683368,7.894707,94.841212,105.526314,305.158788,494.841212
122,25.263138,31.699536,-18.750000,38.212674,102.526314,361.787326,438.212674
123,15.263138,31.709305,-6.250000,40.722443,101.526314,359.277557,440.722443
124,-0.526352,31.708968,-9.868431,21.314185,99.947365,378.685815,421.314185
125,13.157883,31.717389,8.552647,53.427918,101.315788,346.572082,453.427918
126,41.578979,31.743999,17.763186,91.086164,104.157898,308.913836,491.086164
127,-55.263138,31.708631,-60.526323,-84.080830,94.473686,484.080830,315.919170
128,12.631607,31.716715,42.434216,86.782538,101.263161,313.217462,486.782538
129,7.368393,31.721431,-3.289509,35.800315,100.736839,364.199685,435.800315
130,-16.842117,31.710652,-15.131569,-0.263034,98.315788,400.263034,399.736966
131,-4.736862,31.707621,7.565784,34.536543,99.526314,365.463457,434.536543
132,-12.631607,31.699536,-4.934216,14.133714,98.736839,385.866286,414.133714
133,-72.105255,31.653389,-37.171030,-77.622896,92.789474,477.622896,322.377104
134,-56.842117,31.617010,9.539461,-15.685646,94.315788,415.685646,384.314354
135,-57.368393,31.580294,-0.328922,-26.117021,94.263161,426.117021,373.882979
136,-13.684235,31.571536,27.302599,45.189901,98.631577,354.810099,445.189901
137,-69.473648,31.527073,-34.868383,-72.814958,93.052635,472.814958,327.185042
138,-13.157883,31.518652,35.197353,53.558123,98.684212,346.441877,453.558123
139,-107.368393,31.449936,-58.881569,-134.800026,89.263161,534.800026,265.199974
140,-81.578979,31.397726,16.118383,-34.062870,91.842102,434.062870,365.937130
141,-76.842117,31.348547,2.960539,-42.533032,92.315788,442.533032,357.466968
142,-81.578979,31.296336,-2.960539,-53.243182,91.842102,453.243182,346.756818
143,-63.684235,31.255578,11.184216,-21.244441,93.631577,421.244441,378.755559
144,-36.315765,31.232336,17.105293,12.021864,96.368423,387.978136,412.021864
145,-39.473648,31.207073,-1.973677,-10.240252,96.052635,410.240252,389.759748
146,-115.263138,31.133305,-47.368431,-131.498264,88.473686,531.498264,268.501736
147,-80.000000,31.082105,22.039461,-26.878434,92.000000,426.878434,373.121566
148,-86.315765,31.026863,-3.947353,-59.236256,91.368423,459.236256,340.763744
149,-56.315765,30.990821,18.750000,-6.574945,94.368423,406.574945,393.425055
150,-61.052628,30.951747,-2.960539,-33.061420,93.894737,433.061420,366.938580
151,-70.526352,30.906610,-5.921078,-45.540820,92.947365,445.540820,354.459180
152,-13.684235,30.897852,35.526323,52.739941,98.631577,347.260059,452.739941
153,-65.789490,30.855747,-32.565784,-67.499527,93.421051,467.499527,332.500473
154,-75.263138,30.807578,-5.921030,-50.376589,92.473686,450.376589,349.623411
155,-65.789490,30.765473,5.921030,-29.102987,93.421051,429.102987,370.897013
156,-21.578979,30.751663,27.631569,36.804252,97.842102,363.195748,436.804252
157,-59.473648,30.713599,-23.684168,-52.444216,94.052635,452.444216,347.555784
158,-27.894745,30.695747,19.736814,22.537816,97.210526,377.462184,422.537816
159,-48.947372,30.664421,-13.157892,-31.440844,95.105263,431.440844,368.559156
160,35.789490,30.687326,52.960539,119.437354,103.578949,280.562646,519.437354
161,-72.105255,30.641178,-67.434216,-108.898292,92.789474,508.898292,291.101708
162,-23.157883,30.626357,30.592108,38.060582,97.684212,361.939418,438.060582
163,-65.789490,30.584252,-26.644754,-61.849992,93.421051,461.849992,338.150008
164,21.052628,30.597726,54.276323,105.926677,102.105263,294.073323,505.926677
165,48.947372,30.629052,17.434216,97.010640,104.894737,302.989360,497.010640
166,-4.736862,30.626021,-33.552647,-7.663488,99.526314,407.663488,392.336512
167,-4.736862,30.622989,0.000000,25.886127,99.526314,374.113873,425.886127
168,8.421021,30.628378,8.223677,47.273076,100.842102,352.726924,447.273076
169,-17.894745,30.616926,-16.447353,-3.725173,98.210526,403.725173,396.274827
170,8.947372,30.622652,16.776323,56.346348,100.894737,343.653652,456.346348
171,-14.736862,30.613220,-14.802647,1.073712,98.526314,398.926288,401.073712
172,-18.421021,30.601431,-2.302599,9.877812,98.157898,390.122188,409.877812
173,61.578979,30.640842,50.000000,142.219821,106.157898,257.780179,542.219821
174,41.052628,30.667115,-12.828970,58.890773,104.105263,341.109227,458.890773
175,-14.736862,30.657684,-34.868431,-18.947610,98.526314,418.947610,381.052390
176,-41.052628,30.631410,-16.447353,-26.868571,95.894737,426.868571,373.131429
177,-13.684235,30.622652,17.105246,34.043663,98.631577,365.956337,434.043663
178,-2.631607,30.620968,6.907892,34.897253,99.736839,365.102747,434.897253
179,-2.631607,30.619284,0.000000,27.987677,99.736839,372.012323,427.987677
180,15.789490,30.629389,11.513186,57.932064,101.578949,342.067936,457.932064
181,-20.526352,30.616252,-22.697401,-12.607501,97.947365,412.607501,387.392499
182,-4.736862,30.613220,9.868431,35.744789,99.526314,364.255211,435.744789
183,33.684235,30.634778,24.013186,88.332198,103.368423,311.667802,488.332198
184,-33.157883,30.613557,-41.776323,-44.320649,96.684212,444.320649,355.679351
185,-42.105255,30.586610,-5.592108,-17.110753,95.789474,417.110753,382.889247
186,-35.789490,30.563705,3.947353,-1.278432,96.421051,401.278432,398.721568
187,-84.210510,30.509810,-30.263138,-83.963838,91.578949,483.963838,316.036162
188,-35.263138,30.487242,30.592108,25.816211,96.473686,374.183789,425.816211
189,-68.947372,30.443115,-21.052647,-59.556904,93.105263,459.556904,340.443096
190,-88.421021,30.386526,-12.171030,-70.205525,91.157898,470.205525,329.794475
191,-69.473648,30.342063,11.842108,-27.289478,93.052635,427.289478,372.710522
192,-27.368393,30.324547,26.315784,29.271938,97.263161,370.728062,429.271938
193,-28.421021,30.306357,-0.657892,1.227445,97.157898,398.772555,401.227445
194,-56.315765,30.270315,-17.434216,-43.479666,94.368423,443.479666,356.520334
195,-83.157883,30.217094,-16.776323,-69.717112,91.684212,469.717112,330.282888
196,-36.315765,30.193852,29.276323,23.154410,96.368423,376.845590,423.154410
197,-66.315765,30.151410,-18.750000,-54.914355,93.368423,454.914355,345.085645
198,-31.578979,30.131200,21.710491,20.262711,96.842102,379.737289,420.262711
199,-61.578979,30.091789,-18.750000,-50.237191,93.842102,450.237191,349.762809
200,-53.157883,30.057768,5.263186,-17.836929,94.684212,417.836929,382.163071
201,-61.578979,30.018357,-5.263186,-36.823808,93.842102,436.823808,363.176192
202,-23.684235,30.003199,23.684216,30.003180,97.631577,369.996820,430.003180
203,-75.789490,29.954694,-32.565784,-78.400580,92.421051,478.400580,321.599420
204,-48.947372,29.923368,16.776323,-2.247681,95.105263,402.247681,397.752319
205,4.736862,29.926399,33.552647,68.215908,100.473686,331.784092,468.215908
206,-37.368393,29.902484,-26.315784,-33.781694,96.263161,433.781694,366.218306
207,-55.263138,29.867115,-11.184216,-36.580238,94.473686,436.580238,363.419762
208,-33.684235,29.845557,13.486814,9.648137,96.631577,390.351863,409.648137
209,-77.894745,29.795705,-27.631569,-75.730609,92.210526,475.730609,324.269391
210,-50.526352,29.763368,17.105246,-3.657738,94.947365,403.657738,396.342262
211,-47.368393,29.733052,1.973724,-15.661616,95.263161,415.661616,384.338384
212,-43.157883,29.705431,2.631569,-10.820883,95.684212,410.820883,389.179117
213,-95.263138,29.644463,-32.565784,-98.184460,90.473686,498.184460,301.815540
214,2.105255,29.645810,60.855246,92.606311,100.210526,307.393689,492.606311
215,-55.789490,29.610105,-36.184216,-62.363601,94.421051,462.363601,337.636399
216,-15.263138,29.600336,25.328970,39.666168,98.473686,360.333832,439.666168
217,-61.052628,29.561263,-28.618431,-60.109796,93.894737,460.109796,339.890204
218,-15.263138,29.551494,28.618431,42.906788,98.473686,357.093212,442.906788
219,-3.684235,29.549136,7.236814,33.101716,99.631577,366.898284,433.101716
220,33.157883,29.570357,23.026323,85.754563,103.315788,314.245437,485.754563
221,46.315765,29.599999,8.223677,84.139442,104.631577,315.860558,484.139442
222,-12.105255,29.592252,-36.513138,-19.026141,98.789474,419.026141,380.973859
223,23.684235,29.607410,22.368431,75.660076,102.368423,324.339924,475.660076
224,17.894745,29.618863,-3.618431,43.895176,101.789474,356.104824,443.895176
225,19.473648,29.631326,0.986814,50.091788,101.947365,349.908212,450.091788
226,3.684235,29.633684,-9.868383,23.449535,100.368423,376.550465,423.449535
227,-0.526352,29.633347,-2.631617,26.475378,99.947365,373.524622,426.475378
228,-38.947372,29.608421,-24.013138,-33.352090,96.105263,433.352090,366.647910
229,4.210510,29.611115,26.973677,60.795302,100.421051,339.204698,460.795302
230,-2.631607,29.609431,-4.276323,22.701501,99.736839,377.298499,422.701501
231,-2.105255,29.608084,0.328970,27.831798,99.789474,372.168202,427.831798
232,-23.684235,29.592926,-13.486862,-7.578171,97.631577,407.578171,392.421829
233,-22.105255,29.578778,0.986862,8.460385,97.789474,391.539615,408.460385
234,-4.736862,29.575747,10.855246,35.694130,99.526314,364.305870,435.694130
235,-28.947372,29.557220,-15.131569,-14.521721,97.105263,414.521721,385.478279
236,-31.052628,29.537347,-1.315784,-2.831065,96.894737,402.831065,397.168935
237,-31.578979,29.517136,-0.328970,-2.390813,96.842102,402.390813,397.609187
238,-86.842117,29.461557,-34.539461,-91.920021,91.315788,491.920021,308.079979
239,-6.842117,29.457178,50.000000,72.615061,99.315788,327.384939,472.615061
240,-78.947372,29.406652,-45.065784,-94.606505,92.105263,494.606505,305.393495
241,-41.578979,29.380041,23.355246,11.156308,95.842102,388.843692,411.156308
242,-57.368393,29.343326,-9.868383,-37.893451,94.263161,437.893451,362.106549
243,-67.894745,29.299873,-6.578970,-45.173842,93.210526,445.173842,354.826158
244,-63.684235,29.259115,2.631569,-31.793551,93.631577,431.793551,368.206449
245,-76.842117,29.209936,-8.223677,-55.855858,92.315788,455.855858,344.144142
246,-40.000000,29.184336,23.026323,12.210660,96.000000,387.789340,412.210660
247,-44.210510,29.156041,-2.631569,-17.686038,95.578949,417.686038,382.313962
248,-75.263138,29.107873,-19.407892,-65.563157,92.473686,465.563157,334.436843
249,-41.578979,29.081263,21.052599,8.554882,95.842102,391.445118,408.554882
250,10.526352,29.087999,32.565832,72.180183,101.052635,327.819817,472.180183
251,-40.000000,29.062399,-31.578970,-42.516571,96.000000,442.516571,357.483429
252,-41.052628,29.036126,-0.657892,-12.674394,95.894737,412.674394,387.325606
253,-42.105255,29.009178,-0.657892,-13.753969,95.789474,413.753969,386.246031
254,-28.421021,28.990989,8.552647,9.122615,97.157898,390.877385,409.122615
255,13.684235,28.999747,26.315784,68.999766,101.368423,331.000234,468.999766
256,-16.315765,28.989305,-18.750000,-6.076461,98.368423,406.076461,393.923539
257,-30.000000,28.970105,-8.552647,-9.582542,97.000000,409.582542,390.417458
258,33.157883,28.991326,39.473677,101.622885,103.315788,298.377115,501.622885
