time,P,I,D,ds,prox_right,left speed,right speed
1,8217.368164,0.000000,128396.377563,200.000000,921.736816,200.000000,600.000000
2,8138.947144,0.000000,-1225.328445,200.000000,913.894714,200.000000,600.000000
3,7593.157959,0.000000,-8527.956009,-200.000000,859.315796,600.000000,200.000000
4,7562.105103,0.000000,-485.200882,200.000000,856.210510,200.000000,600.000000
5,7182.105103,0.000000,-5937.500000,200.000000,818.210510,200.000000,600.000000
6,6411.578979,0.000000,-12039.470673,-200.000000,741.157898,600.000000,200.000000
7,6160.526123,0.000000,-3922.700882,200.000000,716.052612,200.000000,600.000000
8,5407.368164,0.000000,-11768.093109,-200.000000,640.736816,600.000000,200.000000
9,5096.842041,0.000000,-4851.970673,200.000000,609.684204,200.000000,600.000000
10,4876.315918,0.000000,-3445.720673,200.000000,587.631592,200.000000,600.000000
11,3707.368469,0.000000,-18264.803886,-200.000000,470.736847,600.000000,200.000000
12,3286.842041,0.000000,-6570.725441,-200.000000,428.684204,600.000000,200.000000
13,3521.578979,0.000000,3667.764664,200.000000,452.157898,200.000000,600.000000
14,2851.052551,0.000000,-10476.975441,-200.000000,385.105255,600.000000,200.000000
15,2715.263062,0.000000,-2121.710777,200.000000,371.526306,200.000000,600.000000
16,2485.789490,0.000000,-3585.524559,-200.000000,348.578949,600.000000,200.000000
17,2398.421021,0.000000,-1365.132332,200.000000,339.842102,200.000000,600.000000
18,2245.263062,0.000000,-2393.093109,-147.830048,324.526306,547.830048,252.169952
19,2142.631531,0.000000,-1603.617668,200.000000,314.263153,200.000000,600.000000
20,2048.421021,0.000000,-1472.039223,200.000000,304.842102,200.000000,600.000000
21,1782.105408,0.000000,-4161.181450,-200.000000,278.210541,600.000000,200.000000
22,1761.578979,0.000000,-320.725441,200.000000,276.157898,200.000000,600.000000
23,1518.947296,0.000000,-3791.120052,-200.000000,251.894730,600.000000,200.000000
24,1510.526276,0.000000,-131.578445,200.000000,251.052628,200.000000,600.000000
25,1398.421021,0.000000,-1751.644611,-200.000000,239.842102,600.000000,200.000000
26,1373.157959,0.000000,-394.735336,200.000000,237.315796,200.000000,600.000000
27,1305.789490,0.000000,-1052.632332,200.000000,230.578949,200.000000,600.000000
