time,P,I,D,ds,prox_right,left speed,right speed
170,-68.510522,-0.000000,8042.764664,200.000000,271.631592,200.000000,600.000000
171,-69.536838,-0.000000,-3207.235336,-200.000000,268.210541,600.000000,200.000000
172,-68.415793,-0.000000,3503.265381,200.000000,271.947357,200.000000,600.000000
173,-64.942108,-0.000000,10855.264664,200.000000,283.526306,200.000000,600.000000
174,-67.642108,-0.000000,-8437.500000,-200.000000,274.526306,600.000000,200.000000
175,-69.347369,-0.000000,-5328.941345,-200.000000,268.842102,600.000000,200.000000
176,-68.810522,-0.000000,1677.646637,200.000000,270.631592,200.000000,600.000000
177,-67.957892,-0.000000,2664.470673,200.000000,273.473694,200.000000,600.000000
178,-68.763162,-0.000000,-2516.469955,-200.000000,270.789459,600.000000,200.000000
179,-68.163162,-0.000000,1875.000000,200.000000,272.789459,200.000000,600.000000
180,-69.000000,-0.000000,-2615.118027,-200.000000,270.000000,600.000000,200.000000
181,-69.773685,-0.000000,-2417.764664,-200.000000,267.421051,600.000000,200.000000
182,-67.310522,-0.000000,7697.381973,200.000000,275.631592,200.000000,600.000000
183,-65.178946,-0.000000,6661.176682,200.000000,282.736847,200.000000,600.000000
184,-69.300000,-0.000000,-12878.293991,-200.000000,269.000000,600.000000,200.000000
185,-69.094739,-0.000000,641.441345,200.000000,269.684204,200.000000,600.000000
186,-70.452631,-0.000000,-4243.412018,-200.000000,265.157898,600.000000,200.000000
187,-71.747369,-0.000000,-4046.058655,-200.000000,260.842102,600.000000,200.000000
188,-68.036838,-0.000000,11595.411301,200.000000,273.210541,200.000000,600.000000
189,-69.110522,-0.000000,-3355.264664,-200.000000,269.631592,600.000000,200.000000
190,-68.115793,-0.000000,3108.530045,200.000000,272.947357,200.000000,600.000000
191,-67.484207,-0.000000,1973.705292,200.000000,275.052643,200.000000,600.000000
192,-67.168423,-0.000000,986.824036,200.000000,276.105255,200.000000,600.000000
193,-70.231577,-0.000000,-9572.353363,-200.000000,265.894745,600.000000,200.000000
194,-72.710522,-0.000000,-7746.706009,-200.000000,257.631592,600.000000,200.000000
195,-73.200000,-0.000000,-1529.617310,-200.000000,256.000000,600.000000,200.000000
196,-69.521054,-0.000000,11496.706009,200.000000,268.263153,200.000000,600.000000
197,-70.768423,-0.000000,-3898.029327,-200.000000,264.105255,600.000000,200.000000
198,-67.831577,-0.000000,9177.646637,200.000000,273.894745,200.000000,600.000000
199,-68.573685,-0.000000,-2319.087982,-200.000000,271.421051,600.000000,200.000000
200,-66.900000,-0.000000,5230.264664,200.000000,277.000000,200.000000,600.000000
201,-67.278946,-0.000000,-1184.206009,-200.000000,275.736847,600.000000,200.000000
202,-64.531577,-0.000000,8585.529327,200.000000,284.894745,200.000000,600.000000
203,-66.726315,-0.000000,-6858.558655,-200.000000,277.578949,600.000000,200.000000
204,-64.026315,-0.000000,8437.500000,200.000000,286.578949,200.000000,600.000000
205,-61.436838,-0.000000,8092.117310,200.000000,295.210541,200.000000,600.000000
206,-64.815793,-0.000000,-10559.234619,-200.000000,283.947357,600.000000,200.000000
207,-65.700000,-0.000000,-2763.147354,-200.000000,281.000000,600.000000,200.000000
208,-63.473685,-0.000000,6957.235336,200.000000,288.421051,200.000000,600.000000
209,-65.431577,-0.000000,-6118.412018,-200.000000,281.894745,600.000000,200.000000
210,-62.715793,-0.000000,8486.824036,200.000000,290.947357,200.000000,600.000000
