time,P,I,D,ds,prox_right,left speed,right speed
1,8212.105103,0.000000,5132.565689,200.000000,921.210510,200.000000,600.000000
2,8144.210815,0.000000,-42.433929,200.000000,914.421082,200.000000,600.000000
3,7608.947144,0.000000,-334.539795,200.000000,860.894714,200.000000,600.000000
4,6960.000000,0.000000,-405.591965,200.000000,796.000000,200.000000,600.000000
5,6076.842041,0.000000,-551.973724,200.000000,707.684204,200.000000,600.000000
6,4673.684082,0.000000,-876.973724,200.000000,567.368408,200.000000,600.000000
7,3022.631531,0.000000,-1031.907845,200.000000,402.263153,200.000000,600.000000
8,2432.631531,0.000000,-368.750000,200.000000,343.263153,200.000000,600.000000
9,1870.526428,0.000000,-351.315689,200.000000,287.052643,200.000000,600.000000
10,1724.736938,0.000000,-91.118431,200.000000,272.473694,200.000000,600.000000
11,1416.842041,0.000000,-192.434311,200.000000,241.684204,200.000000,600.000000
12,1035.263214,0.000000,-238.486767,200.000000,203.526321,200.000000,600.000000
13,908.947296,0.000000,-78.947449,200.000000,190.894730,200.000000,600.000000
14,653.157959,0.000000,-159.868336,200.000000,165.315796,200.000000,600.000000
15,478.421021,0.000000,-109.210587,200.000000,147.842102,200.000000,600.000000
16,313.157959,0.000000,-103.289413,200.000000,131.315796,200.000000,600.000000
17,148.947372,0.000000,-102.631617,46.315756,114.894737,353.684244,446.315756
18,-18.947372,0.000000,-104.934216,-123.881588,98.105263,523.881588,276.118412
19,-58.421021,0.000000,-24.671030,-83.092051,94.157898,483.092051,316.907949
20,-102.105255,0.000000,-27.302647,-129.407902,89.789474,529.407902,270.592098
21,-150.526352,0.000000,-30.263186,-180.789537,84.947365,580.789537,219.210463
22,-110.000000,0.000000,25.328970,-84.671030,89.000000,484.671030,315.328970
23,-184.210510,0.000000,-46.381569,-200.000000,81.578949,600.000000,200.000000
24,-165.263138,0.000000,11.842108,-153.421030,83.473686,553.421030,246.578970
25,-177.368393,0.000000,-7.565784,-184.934177,82.263161,584.934177,215.065823
26,-153.157883,0.000000,15.131569,-138.026314,84.684212,538.026314,261.973686
27,-154.210510,0.000000,-0.657892,-154.868402,84.578949,554.868402,245.131598
28,-188.421021,0.000000,-21.381569,-200.000000,81.157898,600.000000,200.000000
29,-176.315765,0.000000,7.565784,-168.749981,82.368423,568.749981,231.250019
30,-224.736862,0.000000,-30.263186,-200.000000,77.526314,600.000000,200.000000
31,-177.368393,0.000000,29.605293,-147.763100,82.263161,547.763100,252.236900
32,-170.000000,0.000000,4.605246,-165.394754,83.000000,565.394754,234.605246
33,-220.000000,0.000000,-31.250000,-200.000000,78.000000,600.000000,200.000000
34,-153.157883,0.000000,41.776323,-111.381559,84.684212,511.381559,288.618441
35,-191.052628,0.000000,-23.684216,-200.000000,80.894737,600.000000,200.000000
36,-141.052628,0.000000,31.250000,-109.802628,85.894737,509.802628,290.197372
37,-161.052628,0.000000,-12.500000,-173.552628,83.894737,573.552628,226.447372
38,-154.210510,0.000000,4.276323,-149.934187,84.578949,549.934187,250.065813
39,-176.315765,0.000000,-13.815784,-190.131550,82.368423,590.131550,209.868450
40,-155.789490,0.000000,12.828922,-142.960567,84.421051,542.960567,257.039433
41,-140.000000,0.000000,9.868431,-130.131569,86.000000,530.131569,269.868431
42,-156.842117,0.000000,-10.526323,-167.368441,84.315788,567.368441,232.631559
43,-111.052628,0.000000,28.618431,-82.434196,88.894737,482.434196,317.565804
44,-167.368393,0.000000,-35.197353,-200.000000,83.263161,600.000000,200.000000
