time,P,I,D,ds,prox_right,left speed,right speed
41,-168.420982,0.843057,0.000033,-167.577893,93.263161,567.577893,232.422107
42,-160.526276,0.842029,0.000002,-159.684244,93.578949,559.684244,240.315756
43,-14.473724,0.841937,0.000046,-13.631742,99.421051,413.631742,386.368258
44,-131.579018,0.841095,-0.000037,-130.737960,94.736839,530.737960,269.262040
45,-39.473724,0.840842,0.000029,-38.632853,98.421051,438.632853,361.367147
46,-128.947449,0.840017,-0.000028,-128.107460,94.842102,528.107460,271.892540
47,-35.526276,0.839789,0.000029,-34.686457,98.578949,434.686457,365.313543
48,100.000000,0.840429,0.000042,100.840472,104.000000,299.159528,500.840472
49,200.000000,0.841709,0.000031,200.000000,108.000000,200.000000,600.000000
50,106.579018,0.842392,-0.000029,107.421380,104.263161,292.578620,507.421380
51,228.947449,0.843857,0.000038,200.000000,109.157898,200.000000,600.000000
52,357.894707,0.846147,0.000040,200.000000,114.315788,200.000000,600.000000
53,332.894707,0.848278,-0.000008,200.000000,113.315788,200.000000,600.000000
54,352.631569,0.850535,0.000006,200.000000,114.105263,200.000000,600.000000
55,640.789413,0.854636,0.000090,200.000000,125.631577,200.000000,600.000000
56,511.842155,0.857912,-0.000040,200.000000,120.473686,200.000000,600.000000
57,567.105293,0.861541,0.000017,200.000000,122.684212,200.000000,600.000000
58,507.894707,0.864792,-0.000019,200.000000,120.315788,200.000000,600.000000
59,252.631569,0.866408,-0.000080,200.000000,110.105263,200.000000,600.000000
60,290.789413,0.868269,0.000012,200.000000,111.631577,200.000000,600.000000
61,331.579018,0.870392,0.000013,200.000000,113.263161,200.000000,600.000000
62,105.263138,0.871065,-0.000071,106.134132,104.210526,293.865868,506.134132
63,226.315880,0.872514,0.000038,200.000000,109.052635,200.000000,600.000000
64,26.315880,0.872682,-0.000063,27.188499,101.052635,372.811501,427.188499
65,-82.894707,0.872152,-0.000034,-82.022589,96.684212,482.022589,317.977411
66,-43.420982,0.871874,0.000012,-42.549096,98.263161,442.549096,357.450904
67,-44.736862,0.871587,-0.000000,-43.865275,98.210526,443.865275,356.134725
68,-60.526276,0.871200,-0.000005,-59.655081,97.578949,459.655081,340.344919
69,-330.263138,0.869086,-0.000084,-200.000000,86.789474,600.000000,200.000000
70,-155.263138,0.868093,0.000055,-154.394990,93.789474,554.394990,245.605010
71,-63.157845,0.867688,0.000029,-62.290127,97.473686,462.290127,337.709873
72,-197.368431,0.866425,-0.000042,-196.502048,92.105263,596.502048,203.497952
73,-78.947449,0.865920,0.000037,-78.081492,96.842102,478.081492,321.918508
74,-221.052551,0.864505,-0.000044,-200.000000,91.157898,600.000000,200.000000
75,-89.473724,0.863933,0.000041,-88.609751,96.421051,488.609751,311.390249
76,-168.420982,0.862855,-0.000025,-167.558152,93.263161,567.558152,232.441848
77,-323.684120,0.860783,-0.000049,-200.000000,87.052635,600.000000,200.000000
78,-152.631569,0.859806,0.000053,-151.771709,93.894737,551.771709,248.228291
79,-125.000000,0.859006,0.000009,-124.140985,95.000000,524.140985,275.859015
80,-161.842155,0.857971,-0.000012,-160.984196,93.526314,560.984196,239.015804
81,-36.842155,0.857735,0.000039,-35.984382,98.526314,435.984382,364.015618
82,-77.631569,0.857238,-0.000013,-76.774344,96.894737,476.774344,323.225656
83,32.894707,0.857448,0.000035,33.752190,101.315788,366.247810,433.752190
84,131.579018,0.858291,0.000031,132.437339,105.263161,267.562661,532.437339
85,143.420982,0.859208,0.000004,144.280194,105.736839,255.719806,544.280194
86,339.473724,0.861381,0.000061,200.000000,113.578949,200.000000,600.000000
87,143.420982,0.862299,-0.000061,144.283220,105.736839,255.716780,544.283220
88,230.263138,0.863773,0.000027,200.000000,109.210526,200.000000,600.000000
89,131.579018,0.864615,-0.000031,132.443602,105.263161,267.556398,532.443602
90,103.947449,0.865280,-0.000009,104.812720,104.157898,295.187280,504.812720
91,101.315880,0.865928,-0.000001,102.181807,104.052635,297.818193,502.181807
92,46.052551,0.866223,-0.000017,46.918757,101.842102,353.081243,446.918757
93,53.947449,0.866568,0.000002,54.814020,102.157898,345.185980,454.814020
94,67.105293,0.866998,0.000004,67.972295,102.684212,332.027705,467.972295
95,-43.420982,0.866720,-0.000035,-42.554297,98.263161,442.554297,357.445703
96,-63.157845,0.866316,-0.000006,-62.291535,97.473686,462.291535,337.708465
97,39.473724,0.866568,0.000032,40.340325,101.578949,359.659675,440.340325
98,-247.368431,0.864985,-0.000090,-200.000000,90.105263,600.000000,200.000000
99,92.105293,0.865575,0.000106,92.970974,103.684212,307.029026,492.970974
100,-75.000000,0.865095,-0.000052,-74.134957,97.000000,474.134957,325.865043
101,-140.789413,0.864194,-0.000021,-139.925240,94.368423,539.925240,260.074760
102,-102.631569,0.863537,0.000012,-101.768020,95.894737,501.768020,298.231980
103,11.842155,0.863613,0.000036,12.705804,100.473686,387.294196,412.705804
104,9.210587,0.863672,-0.000001,10.074257,100.368423,389.925743,410.074257
105,-61.842155,0.863276,-0.000022,-60.978902,97.526314,460.978902,339.021098
106,15.789413,0.863377,0.000024,16.652815,100.631577,383.347185,416.652815
107,-3.947449,0.863352,-0.000006,-3.084103,99.842102,403.084103,396.915897
108,-86.842155,0.862796,-0.000026,-85.979386,96.526314,485.979386,314.020614
109,-35.526276,0.862568,0.000016,-34.663691,98.578949,434.663691,365.336309
110,-57.894707,0.862198,-0.000007,-57.032516,97.684212,457.032516,342.967484
111,-88.157845,0.861634,-0.000009,-87.296220,96.473686,487.296220,312.703780
112,-39.473724,0.861381,0.000015,-38.612328,98.421051,438.612328,361.387672
113,55.263138,0.861735,0.000030,56.124902,102.210526,343.875098,456.124902
114,-55.263138,0.861381,-0.000035,-54.401791,97.789474,454.401791,345.598209
115,276.315880,0.863149,0.000104,200.000000,111.052635,200.000000,600.000000
116,-98.684120,0.862518,-0.000117,-97.821719,96.052635,497.821719,302.178281
117,7.894707,0.862568,0.000033,8.757308,100.315788,391.242692,408.757308
118,214.473724,0.863941,0.000065,200.000000,108.578949,200.000000,600.000000
119,156.579018,0.864943,-0.000018,157.443943,106.263161,242.556057,557.443943
120,106.579018,0.865625,-0.000016,107.444627,104.263161,292.555373,507.444627
121,125.000000,0.866425,0.000006,125.866431,105.000000,274.133569,525.866431
122,36.842155,0.866661,-0.000028,37.708789,101.473686,362.291211,437.708789
123,-1.315880,0.866653,-0.000012,-0.449239,99.947365,400.449239,399.550761
124,-53.947449,0.866307,-0.000016,-53.081158,97.842102,453.081158,346.918842
125,-19.736862,0.866181,0.000011,-18.870670,99.210526,418.870670,381.129330
126,51.315880,0.866509,0.000022,52.182412,102.052635,347.817588,452.182412
127,-190.789413,0.865288,-0.000076,-189.924201,92.368423,589.924201,210.075799
128,-7.894707,0.865238,0.000057,-7.029412,99.684212,407.029412,392.970588
129,-7.894707,0.865187,0.000000,-7.029519,99.684212,407.029519,392.970481
130,-55.263138,0.864834,-0.000015,-54.398319,97.789474,454.398319,345.601681
131,-11.842155,0.864758,0.000014,-10.977384,99.526314,410.977384,389.022616
132,-5.263138,0.864724,0.000002,-4.398412,99.789474,404.398412,395.601588
133,-140.789413,0.863823,-0.000042,-139.925633,94.368423,539.925633,260.074367
134,-102.631569,0.863166,0.000012,-101.768391,95.894737,501.768391,298.231609
135,-90.789413,0.862585,0.000004,-89.926824,96.368423,489.926824,310.073176
136,44.736862,0.862872,0.000042,45.599776,101.789474,354.400224,445.599776
137,-81.579018,0.862349,-0.000039,-80.716708,96.736839,480.716708,319.283292
138,98.684120,0.862981,0.000056,99.547158,103.947365,300.452842,499.547158
139,-150.000000,0.862021,-0.000078,-149.138057,94.000000,549.138057,250.861943
140,-27.631569,0.861844,0.000038,-26.769686,98.894737,426.769686,373.230314
141,18.420982,0.861962,0.000014,19.282959,100.736839,380.717041,419.282959
142,32.894707,0.862173,0.000005,33.756884,101.315788,366.243116,433.756884
143,93.420982,0.862771,0.000019,94.283772,103.736839,305.716228,494.283772
144,143.420982,0.863688,0.000016,144.284686,105.736839,255.715314,544.284686
145,111.842155,0.864404,-0.000010,112.706550,104.473686,287.293450,512.706550
146,-90.789413,0.863823,-0.000063,-89.925654,96.368423,489.925654,310.074346
147,10.526276,0.863891,0.000032,11.390198,100.421051,388.609802,411.390198
148,-5.263138,0.863857,-0.000005,-4.399286,99.789474,404.399286,395.600714
149,69.736862,0.864303,0.000023,70.601189,102.789474,329.398811,470.601189
150,57.894707,0.864674,-0.000004,58.759377,102.315788,341.240623,458.759377
151,21.052551,0.864808,-0.000012,21.917348,100.842102,378.082652,421.917348
152,163.157845,0.865853,0.000044,164.023742,106.526314,235.976258,564.023742
153,6.579018,0.865895,-0.000049,7.444863,100.263161,392.555137,407.444863
154,-30.263138,0.865701,-0.000012,-29.397448,98.789474,429.397448,370.602552
155,-32.894707,0.865491,-0.000001,-32.029217,98.684212,432.029217,367.970783
156,72.368431,0.865954,0.000033,73.234418,102.894737,326.765582,473.234418
157,-43.420982,0.865676,-0.000036,-42.555343,98.263161,442.555343,357.444657
158,-17.105293,0.865566,0.000008,-16.239719,99.315788,416.239719,383.760281
159,-96.052551,0.864952,-0.000025,-95.187624,96.157898,495.187624,304.812376
160,86.842155,0.865507,0.000057,87.707720,103.473686,312.292280,487.707720
161,-167.105293,0.864438,-0.000079,-166.240935,93.315788,566.240935,233.759065
162,-110.526276,0.863731,0.000018,-109.662527,95.578949,509.662527,290.337473
163,-232.894707,0.862240,-0.000038,-200.000000,90.684212,600.000000,200.000000
164,-47.368431,0.861937,0.000058,-46.506436,98.105263,446.506436,353.493564
165,59.210587,0.862316,0.000033,60.072936,102.368423,339.927064,460.072936
166,-46.052551,0.862021,-0.000033,-45.190563,98.157898,445.190563,354.809437
167,-38.157845,0.861777,0.000002,-37.296065,98.473686,437.296065,362.703935
168,34.210587,0.861996,0.000023,35.072605,101.368423,364.927395,435.072605
169,-36.842155,0.861760,-0.000022,-35.980418,98.526314,435.980418,364.019582
170,46.052551,0.862055,0.000026,46.914632,101.842102,353.085368,446.914632
171,2.631569,0.862072,-0.000014,3.493627,100.105263,396.506373,403.493627
172,-1.315880,0.862063,-0.000001,-0.453818,99.947365,400.453818,399.546182
173,217.105293,0.863453,0.000068,200.000000,108.684212,200.000000,600.000000
174,128.947449,0.864278,-0.000028,129.811699,105.157898,270.188301,529.811699
175,-10.526276,0.864211,-0.000044,-9.662109,99.578949,409.662109,390.337891
176,-63.157845,0.863806,-0.000016,-62.294055,97.473686,462.294055,337.705945
177,-7.894707,0.863756,0.000017,-7.030934,99.684212,407.030934,392.969066
178,32.894707,0.863966,0.000013,33.758686,101.315788,366.241314,433.758686
179,46.052551,0.864261,0.000004,46.916816,101.842102,353.083184,446.916816
180,92.105293,0.864851,0.000014,92.970158,103.684212,307.029842,492.970158
181,14.473724,0.864943,-0.000024,15.338643,100.578949,384.661357,415.338643
182,53.947449,0.865288,0.000012,54.812749,102.157898,345.187251,454.812749
183,150.000000,0.866248,0.000030,150.866278,106.000000,249.133722,550.866278
184,-17.105293,0.866139,-0.000052,-16.239207,99.315788,416.239207,383.760793
185,-39.473724,0.865886,-0.000007,-38.607845,98.421051,438.607845,361.392155
186,-23.684120,0.865735,0.000005,-22.818381,99.052635,422.818381,377.181619
187,-144.736862,0.864808,-0.000038,-143.872092,94.210526,543.872092,256.127908
188,-9.210587,0.864749,0.000042,-8.345795,99.631577,408.345795,391.654205
189,-106.579018,0.864067,-0.000030,-105.714981,95.736839,505.714981,294.285019
190,-142.105293,0.863158,-0.000011,-141.242146,94.315788,541.242146,258.757854
191,-94.736862,0.862552,0.000015,-93.874296,96.210526,493.874296,306.125704
192,10.526276,0.862619,0.000033,11.388927,100.421051,388.611073,411.388927
193,21.052551,0.862754,0.000003,21.915308,100.842102,378.084692,421.915308
194,-35.526276,0.862526,-0.000018,-34.663767,98.578949,434.663767,365.336233
195,-102.631569,0.861869,-0.000021,-101.769720,95.894737,501.769720,298.230280
196,69.736862,0.862316,0.000054,70.599232,102.789474,329.400768,470.599232
197,-18.420982,0.862198,-0.000028,-17.558812,99.263161,417.558812,382.441188
198,92.105293,0.862787,0.000035,92.968115,103.684212,307.031885,492.968115
199,3.947449,0.862813,-0.000028,4.810234,100.157898,395.189766,404.810234
200,25.000000,0.862973,0.000007,25.862979,101.000000,374.137021,425.862979
201,3.947449,0.862998,-0.000007,4.810440,100.157898,395.189560,404.810440
202,111.842155,0.863714,0.000034,112.705903,104.473686,287.294097,512.705903
203,-18.420982,0.863596,-0.000041,-17.557427,99.263161,417.557427,382.442573
204,48.684120,0.863907,0.000021,49.548049,101.947365,350.451951,449.548049
205,182.894707,0.865078,0.000042,183.759827,107.315788,216.240173,583.759827
206,64.473724,0.865491,-0.000037,65.339178,102.578949,334.660822,465.339178
207,6.579018,0.865533,-0.000018,7.444532,100.263161,392.555468,407.444532
208,34.210587,0.865752,0.000009,35.076347,101.368423,364.923653,435.076347
209,-102.631569,0.865095,-0.000043,-101.766517,95.894737,501.766517,298.233483
210,-34.210587,0.864876,0.000021,-33.345689,98.631577,433.345689,366.654311
211,-39.473724,0.864623,-0.000002,-38.609103,98.421051,438.609103,361.390897
212,-42.105293,0.864354,-0.000001,-41.240940,98.315788,441.240940,358.759060
213,-198.684120,0.863082,-0.000049,-197.821087,92.052635,597.821087,202.178913
214,7.894707,0.863133,0.000065,8.757904,100.315788,391.242096,408.757904
215,-113.157845,0.862408,-0.000038,-112.295474,95.473686,512.295474,287.704526
216,-48.684120,0.862097,0.000020,-47.822003,98.052635,447.822003,352.177997
217,-155.263138,0.861103,-0.000033,-154.402068,93.789474,554.402068,245.597932
218,-11.842155,0.861027,0.000045,-10.981083,99.526314,410.981083,389.018917
219,43.420982,0.861305,0.000017,44.282305,101.736839,355.717695,444.282305
220,130.263138,0.862139,0.000027,131.125304,105.210526,268.874696,531.125304
221,173.684120,0.863251,0.000014,174.547384,106.947365,225.452616,574.547384
222,-3.947449,0.863225,-0.000056,-3.084279,99.842102,403.084279,396.915721
223,72.368431,0.863688,0.000024,73.232143,102.894737,326.767857,473.232143
224,57.894707,0.864059,-0.000005,58.758761,102.315788,341.241239,458.758761
225,48.684120,0.864371,-0.000003,49.548488,101.947365,350.451512,449.548488
226,22.368431,0.864514,-0.000008,23.232937,100.894737,376.767063,423.232937
227,-1.315880,0.864505,-0.000007,-0.451382,99.947365,400.451382,399.548618
228,-97.368431,0.863882,-0.000030,-96.504579,96.105263,496.504579,303.495421
229,10.526276,0.863949,0.000034,11.390259,100.421051,388.609741,411.390259
230,6.579018,0.863992,-0.000001,7.443008,100.263161,392.556992,407.443008
231,7.894707,0.864042,0.000000,8.758749,100.315788,391.241251,408.758749
232,-46.052551,0.863747,-0.000017,-45.188821,98.157898,445.188821,354.811179
233,-28.947449,0.863562,0.000005,-28.083881,98.842102,428.083881,371.916119
234,14.473724,0.863655,0.000014,15.337393,100.578949,384.662607,415.337393
235,-32.894707,0.863444,-0.000015,-32.031277,98.684212,432.031277,367.968723
236,-25.000000,0.863284,0.000002,-24.136713,99.000000,424.136713,375.863287
237,-13.157845,0.863200,0.000004,-12.294641,99.473686,412.294641,387.705359
238,-151.315880,0.862232,-0.000043,-150.453691,93.947365,550.453691,249.546309
239,53.947449,0.862577,0.000064,54.810090,102.157898,345.189910,454.810090
240,-105.263138,0.861903,-0.000050,-104.401284,95.789474,504.401284,295.598716
241,25.000000,0.862063,0.000041,25.862104,101.000000,374.137896,425.862104
242,-6.579018,0.862021,-0.000010,-5.717006,99.736839,405.717006,394.282994
243,-9.210587,0.861962,-0.000001,-8.348625,99.631577,408.348625,391.651375
244,19.736862,0.862088,0.000009,20.598960,100.789474,379.401040,420.598960
245,13.157845,0.862173,-0.000002,14.020015,100.526314,385.979985,414.020015
246,100.000000,0.862813,0.000027,100.862840,104.000000,299.137160,500.862840
247,47.368431,0.863116,-0.000016,48.231530,101.894737,351.768470,448.231530
248,-17.105293,0.863006,-0.000020,-16.242307,99.315788,416.242307,383.757693
249,67.105293,0.863436,0.000026,67.968755,102.684212,332.031245,467.968755
250,184.210587,0.864615,0.000037,185.075238,107.368423,214.924762,585.075238
251,57.894707,0.864985,-0.000039,58.759653,102.315788,341.240347,458.759653
252,28.947449,0.865171,-0.000009,29.812610,101.157898,370.187390,429.812610
253,13.157845,0.865255,-0.000005,14.023094,100.526314,385.976906,414.023094
254,21.052551,0.865389,0.000002,21.917943,100.842102,378.082057,421.917943
255,100.000000,0.866029,0.000025,100.866054,104.000000,299.133946,500.866054
256,-1.315880,0.866021,-0.000032,-0.449890,99.947365,400.449890,399.550110
257,-48.684120,0.865709,-0.000015,-47.818426,98.052635,447.818426,352.181574
258,82.894707,0.866240,0.000041,83.760988,103.315788,316.239012,483.760988
259,-134.210587,0.865381,-0.000068,-133.345273,94.631577,533.345273,266.654727
260,-89.473724,0.864808,0.000014,-88.608902,96.421051,488.608902,311.391098
261,-132.894707,0.863958,-0.000014,-132.030762,94.684212,532.030762,267.969238
262,-51.315880,0.863629,0.000025,-50.452225,97.947365,450.452225,349.547775
263,-76.315880,0.863141,-0.000008,-75.452747,96.947365,475.452747,324.547253
264,67.105293,0.863571,0.000045,67.968909,102.684212,332.031091,467.968909
265,-77.631569,0.863074,-0.000045,-76.768540,96.894737,476.768540,323.231460
266,-23.684120,0.862922,0.000017,-22.821181,99.052635,422.821181,377.178819
267,-146.052551,0.861987,-0.000038,-145.190602,94.157898,545.190602,254.809398
268,-128.947449,0.861162,0.000005,-128.086281,94.842102,528.086281,271.913719
269,-61.842155,0.860766,0.000021,-60.981368,97.526314,460.981368,339.018632
270,-89.473724,0.860194,-0.000009,-88.613539,96.421051,488.613539,311.386461
271,127.631569,0.861011,0.000068,128.492647,105.105263,271.507353,528.492647
272,18.420982,0.861128,-0.000034,19.282077,100.736839,380.717923,419.282077
273,147.368431,0.862072,0.000040,148.230543,105.894737,251.769457,548.230543
274,-69.736862,0.861625,-0.000068,-68.875305,97.210526,468.875305,331.124695
275,144.736862,0.862552,0.000067,145.599481,105.789474,254.400519,545.599481
276,80.263138,0.863065,-0.000020,81.126183,103.210526,318.873817,481.126183
277,-26.315880,0.862897,-0.000033,-25.453016,98.947365,425.453016,374.546984
278,-48.684120,0.862585,-0.000007,-47.821542,98.052635,447.821542,352.178458
279,184.210587,0.863764,0.000073,185.074424,107.368423,214.925576,585.074424
280,30.263138,0.863958,-0.000048,31.127048,101.210526,368.872952,431.127048
281,-214.473724,0.862585,-0.000076,-200.000000,91.421051,600.000000,200.000000
282,85.526276,0.863133,0.000094,86.389502,103.421051,313.610498,486.389502
283,-19.736862,0.863006,-0.000033,-18.873889,99.210526,418.873889,381.126111
284,107.894707,0.863697,0.000040,108.758443,104.315788,291.241557,508.758443
285,146.052551,0.864632,0.000012,146.917195,105.842102,253.082805,546.917195
286,13.157845,0.864716,-0.000042,14.022519,100.526314,385.977481,414.022519
287,-10.526276,0.864648,-0.000007,-9.661635,99.578949,409.661635,390.338365
288,46.052551,0.864943,0.000018,46.917512,101.842102,353.082488,446.917512
289,-113.157845,0.864219,-0.000050,-112.293675,95.473686,512.293675,287.706325
290,-89.473724,0.863646,0.000007,-88.610071,96.421051,488.610071,311.389929
291,-5.263138,0.863613,0.000026,-4.399499,99.789474,404.399499,395.600501
292,-76.315880,0.863124,-0.000022,-75.452778,96.947365,475.452778,324.547222
293,-102.631569,0.862467,-0.000008,-101.769110,95.894737,501.769110,298.230890
294,43.420982,0.862745,0.000046,44.283773,101.736839,355.716227,444.283773
295,-67.105293,0.862316,-0.000035,-66.243012,97.315788,466.243012,333.756988
296,-25.000000,0.862156,0.000013,-24.137831,99.000000,424.137831,375.862169
297,-57.894707,0.861785,-0.000010,-57.032932,97.684212,457.032932,342.967068
298,93.420982,0.862383,0.000047,94.283413,103.736839,305.716587,494.283413
299,-148.684120,0.861432,-0.000076,-147.822764,94.052635,547.822764,252.177236
300,109.210587,0.862131,0.000081,110.072798,104.368423,289.927202,510.072798
301,-51.315880,0.861802,-0.000050,-50.454128,97.947365,450.454128,349.545872
302,43.420982,0.862080,0.000030,44.283092,101.736839,355.716908,444.283092
303,103.947449,0.862745,0.000019,104.810213,104.157898,295.189787,504.810213
304,43.420982,0.863023,-0.000019,44.283987,101.736839,355.716013,444.283987
305,-9.210587,0.862964,-0.000016,-8.347639,99.631577,408.347639,391.652361
306,103.947449,0.863629,0.000035,104.811114,104.157898,295.188886,504.811114
307,3.947449,0.863655,-0.000031,4.811072,100.157898,395.188928,404.811072
308,7.894707,0.863705,0.000001,8.758413,100.315788,391.241587,408.758413
309,26.315880,0.863874,0.000006,27.179759,101.052635,372.820241,427.179759
310,-90.789413,0.863293,-0.000037,-89.926157,96.368423,489.926157,310.073843
311,21.052551,0.863427,0.000035,21.916014,100.842102,378.083986,421.916014
312,-46.052551,0.863133,-0.000021,-45.189440,98.157898,445.189440,354.810560
313,-94.736862,0.862526,-0.000015,-93.874351,96.210526,493.874351,306.125649
314,5.263138,0.862560,0.000031,6.125729,100.210526,393.874271,406.125729
315,7.894707,0.862611,0.000001,8.757318,100.315788,391.242682,408.757318
316,-106.579018,0.861928,-0.000036,-105.717125,95.736839,505.717125,294.282875
317,-75.000000,0.861448,0.000010,-74.138542,97.000000,474.138542,325.861458
318,-86.842155,0.860893,-0.000004,-85.981267,96.526314,485.981267,314.018733
319,119.736862,0.861659,0.000065,120.598586,104.789474,279.401414,520.598586
320,82.894707,0.862189,-0.000012,83.756885,103.315788,316.243115,483.756885
321,55.263138,0.862543,-0.000009,56.125672,102.210526,343.874328,456.125672
322,-46.052551,0.862248,-0.000032,-45.190335,98.157898,445.190335,354.809665
323,19.736862,0.862375,0.000021,20.599257,100.789474,379.400743,420.599257
324,72.368431,0.862838,0.000016,73.231285,102.894737,326.768715,473.231285
325,-18.420982,0.862720,-0.000028,-17.558291,99.263161,417.558291,382.441709
326,30.263138,0.862914,0.000015,31.126067,101.210526,368.873933,431.126067
327,27.631569,0.863091,-0.000001,28.494659,101.105263,371.505341,428.494659
328,113.157845,0.863815,0.000027,114.021686,104.526314,285.978314,514.021686
329,117.105293,0.864564,0.000001,117.969859,104.684212,282.030141,517.969859
330,61.842155,0.864960,-0.000017,62.707098,102.473686,337.292902,462.707098
331,90.789413,0.865541,0.000009,91.654964,103.631577,308.345036,491.654964
332,-61.842155,0.865145,-0.000048,-60.977058,97.526314,460.977058,339.022942
333,2.631569,0.865162,0.000020,3.496751,100.105263,396.503249,403.496751
334,-6.579018,0.865120,-0.000003,-5.713901,99.736839,405.713901,394.286099
335,-113.157845,0.864396,-0.000033,-112.293482,95.473686,512.293482,287.706518
336,-40.789413,0.864135,0.000023,-39.925256,98.368423,439.925256,360.074744
337,-110.526276,0.863427,-0.000022,-109.662870,95.578949,509.662870,290.337130
338,-7.894707,0.863377,0.000032,-7.031298,99.684212,407.031298,392.968702
339,-3.947449,0.863352,0.000001,-3.084096,99.842102,403.084096,396.915904
340,-93.420982,0.862754,-0.000028,-92.558257,96.263161,492.558257,307.441743
341,-31.579018,0.862552,0.000019,-30.716447,98.736839,430.716447,369.283553
342,-78.947449,0.862046,-0.000015,-78.085417,96.842102,478.085417,321.914583
343,-122.368431,0.861263,-0.000014,-121.507182,95.105263,521.507182,278.492818
344,-81.579018,0.860741,0.000013,-80.718264,96.736839,480.718264,319.281736
345,94.736862,0.861347,0.000055,95.598265,103.789474,304.401735,495.598265
346,-44.736862,0.861061,-0.000044,-43.875845,98.210526,443.875845,356.124155
347,-93.420982,0.860463,-0.000015,-92.560534,96.263161,492.560534,307.439466
348,239.473724,0.861996,0.000104,200.000000,109.578949,200.000000,600.000000
349,-56.579018,0.861634,-0.000093,-55.717476,97.736839,455.717476,344.282524
350,10.526276,0.861701,0.000021,11.387998,100.421051,388.612002,411.387998
351,65.789413,0.862122,0.000017,66.651553,102.631577,333.348447,466.651553
352,97.368431,0.862745,0.000010,98.231186,103.894737,301.768814,498.231186
353,102.631569,0.863402,0.000002,103.494973,104.105263,296.505027,503.494973
354,-6.579018,0.863360,-0.000034,-5.715692,99.736839,405.715692,394.284308
355,60.526276,0.863747,0.000021,61.390044,102.421051,338.609956,461.390044
356,-23.684120,0.863596,-0.000026,-22.820551,99.052635,422.820551,377.179449
357,138.157845,0.864480,0.000051,139.022375,105.526314,260.977625,539.022375
358,-30.263138,0.864286,-0.000053,-29.398904,98.789474,429.398904,370.601096
359,-96.052551,0.863672,-0.000021,-95.188900,96.157898,495.188900,304.811100
360,-42.105293,0.863402,0.000017,-41.241874,98.315788,441.241874,358.758126
361,-7.894707,0.863352,0.000011,-7.031344,99.684212,407.031344,392.968656
