time,P,I,D,ds,prox_right,left speed,right speed
1,8212.105103,0.525575,256.628284,200.000000,921.210510,200.000000,600.000000
2,8144.210815,1.046804,-2.121696,200.000000,914.421082,200.000000,600.000000
3,7608.947144,1.533777,-16.726990,200.000000,860.894714,200.000000,600.000000
4,6960.000000,1.979217,-20.279598,200.000000,796.000000,200.000000,600.000000
5,6076.842041,2.368135,-27.598686,200.000000,707.684204,200.000000,600.000000
6,4673.684082,2.667251,-43.848686,200.000000,567.368408,200.000000,600.000000
7,3022.631531,2.860699,-51.595392,200.000000,402.263153,200.000000,600.000000
8,2432.631531,3.016387,-18.437500,200.000000,343.263153,200.000000,600.000000
9,1870.526428,3.136101,-17.565784,200.000000,287.052643,200.000000,600.000000
10,1724.736938,3.246484,-4.555922,200.000000,272.473694,200.000000,600.000000
11,1416.842041,3.337162,-9.621716,200.000000,241.684204,200.000000,600.000000
12,1035.263214,3.403419,-11.924338,200.000000,203.526321,200.000000,600.000000
13,908.947296,3.461592,-3.947372,200.000000,190.894730,200.000000,600.000000
14,653.157959,3.503394,-7.993417,200.000000,165.315796,200.000000,600.000000
15,478.421021,3.534013,-5.460529,200.000000,147.842102,200.000000,600.000000
16,313.157959,3.554055,-5.164471,200.000000,131.315796,200.000000,600.000000
17,148.947372,3.563587,-5.131581,147.379379,114.894737,252.620621,547.379379
18,-28.421021,3.561768,-5.542762,-30.402014,97.157898,430.402014,369.597986
19,-66.842117,3.557491,-1.200659,-64.485286,93.315788,464.485286,335.514714
20,-89.473648,3.551764,-0.707235,-86.629119,91.052635,486.629119,313.370881
21,-148.421021,3.542265,-1.842105,-146.720861,85.157898,546.720861,253.279139
22,-141.578979,3.533204,0.213814,-137.831962,85.842102,537.831962,262.168038
23,-202.105255,3.520269,-1.891446,-200.000000,79.789474,600.000000,200.000000
24,-224.210510,3.505920,-0.690789,-200.000000,77.578949,600.000000,200.000000
25,-248.947372,3.489987,-0.773027,-200.000000,75.105263,600.000000,200.000000
26,-238.421021,3.474728,0.328948,-200.000000,76.157898,600.000000,200.000000
27,-215.263138,3.460952,0.723684,-200.000000,78.473686,600.000000,200.000000
28,-237.894745,3.445726,-0.707238,-200.000000,76.210526,600.000000,200.000000
29,-218.421021,3.431747,0.608554,-200.000000,78.157898,600.000000,200.000000
30,-261.578979,3.415006,-1.348686,-200.000000,73.842102,600.000000,200.000000
31,-214.210510,3.401297,1.480265,-200.000000,78.578949,600.000000,200.000000
32,-196.315765,3.388733,0.559211,-192.367822,80.368423,592.367822,207.632178
33,-241.052628,3.373305,-1.398027,-200.000000,75.894737,600.000000,200.000000
34,-174.210510,3.362156,2.088816,-168.759538,82.578949,568.759538,231.240462
35,-212.105255,3.348581,-1.184211,-200.000000,78.789474,600.000000,200.000000
36,-162.105255,3.338206,1.562500,-157.204549,83.789474,557.204549,242.795451
37,-176.842117,3.326888,-0.460527,-173.975756,82.315788,573.975756,226.024244
38,-170.000000,3.316008,0.213816,-166.470175,83.000000,566.470175,233.529825
39,-192.105255,3.303714,-0.690789,-189.492331,80.789474,589.492331,210.507669
40,-171.578979,3.292733,0.641446,-167.644801,82.842102,567.644801,232.355199
41,-161.052628,3.282425,0.328948,-157.441254,83.894737,557.441254,242.558746
42,-183.157883,3.270703,-0.690789,-180.577969,81.684212,580.577969,219.422031
43,-137.368393,3.261912,1.430922,-132.675560,86.263161,532.675560,267.324440
