time,P,I,D,ds,prox_right,left speed,right speed
31,59.473648,0.000000,184.210300,200.000000,105.947365,200.000000,600.000000
32,23.684235,0.000000,-223.683834,-199.999599,102.368423,599.999599,200.000401
33,-70.526352,0.000000,-588.816166,-200.000000,92.947365,600.000000,200.000000
34,-37.368393,0.000000,207.237244,169.868851,96.263161,230.131149,569.868851
35,-90.000000,0.000000,-328.947544,-200.000000,91.000000,600.000000,200.000000
36,-62.105255,0.000000,174.342155,112.236900,93.789474,287.763100,512.236900
37,-108.421021,0.000000,-289.473534,-200.000000,89.157898,600.000000,200.000000
38,-91.052628,0.000000,108.552456,17.499828,90.894737,382.500172,417.499828
39,-128.947372,0.000000,-236.842155,-200.000000,87.105263,600.000000,200.000000
40,-97.894745,0.000000,194.078922,96.184177,90.210526,303.815823,496.184177
41,-103.157883,0.000000,-32.894611,-136.052494,89.684212,536.052494,263.947506
42,-114.736862,0.000000,-72.368622,-187.105484,88.526314,587.105484,212.894516
43,-63.684235,0.000000,319.078922,200.000000,93.631577,200.000000,600.000000
44,-146.315765,0.000000,-516.447067,-200.000000,85.368423,600.000000,200.000000
45,-114.736862,0.000000,197.368145,82.631283,88.526314,317.368717,482.631283
46,-166.315765,0.000000,-322.368145,-200.000000,83.368423,600.000000,200.000000
47,-141.578979,0.000000,154.604912,13.025932,85.842102,386.974068,413.025932
48,-125.263138,0.000000,101.974010,-23.289127,87.473686,423.289127,376.710873
49,-128.421021,0.000000,-19.736767,-148.157787,87.157898,548.157787,251.842213
50,-175.263138,0.000000,-292.763233,-200.000000,82.473686,600.000000,200.000000
51,-164.210510,0.000000,69.078922,-95.131588,83.578949,495.131588,304.868412
52,-157.894745,0.000000,39.473534,-118.421211,84.210526,518.421211,281.578789
53,-184.736862,0.000000,-167.763233,-200.000000,81.526314,600.000000,200.000000
54,-203.157883,0.000000,-115.131378,-200.000000,79.684212,600.000000,200.000000
55,-130.000000,0.000000,457.236767,200.000000,87.000000,200.000000,600.000000
56,-163.684235,0.000000,-210.526466,-200.000000,83.631577,600.000000,200.000000
57,-141.578979,0.000000,138.157845,-3.421135,85.842102,403.421135,396.578865
58,-130.526352,0.000000,69.078922,-61.447430,86.947365,461.447430,338.552570
59,-177.894745,0.000000,-296.052456,-200.000000,82.210526,600.000000,200.000000
60,-152.105255,0.000000,161.184311,9.079056,84.789474,390.920944,409.079056
61,-114.736862,0.000000,233.552456,118.815594,88.526314,281.184406,518.815594
62,-152.631607,0.000000,-236.842155,-200.000000,84.736839,600.000000,200.000000
63,-98.947372,0.000000,335.526466,200.000000,90.105263,200.000000,600.000000
64,-118.947372,0.000000,-125.000000,-200.000000,88.105263,600.000000,200.000000
65,-132.105255,0.000000,-82.236767,-200.000000,86.789474,600.000000,200.000000
66,-120.526352,0.000000,72.368145,-48.158207,87.947365,448.158207,351.841793
67,-87.368393,0.000000,207.237244,119.868851,91.263161,280.131149,519.868851
68,-80.000000,0.000000,46.052456,-33.947544,92.000000,433.947544,366.052456
69,-156.315765,0.000000,-476.973534,-200.000000,84.368423,600.000000,200.000000
70,-65.263138,0.000000,569.078922,200.000000,93.473686,200.000000,600.000000
71,-40.000000,0.000000,157.894611,117.894611,96.000000,282.105389,517.894611
72,-88.421021,0.000000,-302.631378,-200.000000,91.157898,600.000000,200.000000
73,-22.105255,0.000000,414.473534,200.000000,97.789474,200.000000,600.000000
74,-76.842117,0.000000,-342.105389,-200.000000,92.315788,600.000000,200.000000
75,2.105255,0.000000,493.421078,200.000000,100.210526,200.000000,600.000000
76,-34.736862,0.000000,-230.263233,-200.000000,96.526314,600.000000,200.000000
77,-65.263138,0.000000,-190.789223,-200.000000,93.473686,600.000000,200.000000
78,9.473648,0.000000,467.104912,200.000000,100.947365,200.000000,600.000000
79,10.000000,0.000000,3.289700,13.289700,101.000000,386.710300,413.289700
80,-20.526352,0.000000,-190.789700,-200.000000,97.947365,600.000000,200.000000
81,16.842117,0.000000,233.552933,200.000000,101.684212,200.000000,600.000000
82,17.368393,0.000000,3.289223,20.657616,101.736839,379.342384,420.657616
83,65.789490,0.000000,302.631855,200.000000,106.578949,200.000000,600.000000
84,107.368393,0.000000,259.868145,200.000000,110.736839,200.000000,600.000000
85,90.000000,0.000000,-108.552456,-18.552456,109.000000,418.552456,381.447544
86,160.000000,0.000000,437.500000,200.000000,116.000000,200.000000,600.000000
87,67.894745,0.000000,-575.657845,-200.000000,106.789474,600.000000,200.000000
88,143.684235,0.000000,473.684311,200.000000,114.368423,200.000000,600.000000
89,115.789490,0.000000,-174.342155,-58.552666,111.578949,458.552666,341.447334
90,120.526352,0.000000,29.605389,150.131741,112.052635,249.868259,550.131741
91,104.736862,0.000000,-98.684311,6.052551,110.473686,393.947449,406.052551
92,85.789490,0.000000,-118.421078,-32.631588,108.578949,432.631588,367.368412
93,107.894745,0.000000,138.157845,200.000000,110.789474,200.000000,600.000000
94,90.000000,0.000000,-111.842155,-21.842155,109.000000,421.842155,378.157845
95,56.315765,0.000000,-210.526466,-154.210701,105.631577,554.210701,245.789299
96,86.315765,0.000000,187.500000,200.000000,108.631577,200.000000,600.000000
97,100.000000,0.000000,85.526466,185.526466,110.000000,214.473534,585.526466
98,-9.473648,0.000000,-684.210300,-200.000000,99.052635,600.000000,200.000000
99,115.789490,0.000000,782.894611,200.000000,111.578949,200.000000,600.000000
100,54.210510,0.000000,-384.868622,-200.000000,105.421051,600.000000,200.000000
101,33.157883,0.000000,-131.578922,-98.421040,103.315788,498.421040,301.578960
102,54.736862,0.000000,134.868622,189.605484,105.473686,210.394516,589.605484
103,88.947372,0.000000,213.815689,200.000000,108.894737,200.000000,600.000000
104,77.368393,0.000000,-72.368622,4.999771,107.736839,395.000229,404.999771
105,43.684235,0.000000,-210.525990,-166.841755,104.368423,566.841755,233.158245
106,74.736862,0.000000,194.078922,200.000000,107.473686,200.000000,600.000000
107,51.052628,0.000000,-148.026466,-96.973839,105.105263,496.973839,303.026161
108,17.894745,0.000000,-207.236767,-189.342022,101.789474,589.342022,210.657978
109,33.157883,0.000000,95.394611,128.552494,103.315788,271.447506,528.552494
110,18.947372,0.000000,-88.815689,-69.868317,101.894737,469.868317,330.131683
111,0.526352,0.000000,-115.131378,-114.605026,100.052635,514.605026,285.394974
112,-4.210510,0.000000,-29.605389,-33.815899,99.578949,433.815899,366.184101
113,22.105255,0.000000,164.473534,186.578789,102.210526,213.421211,586.578789
114,-28.421021,0.000000,-315.789223,-200.000000,97.157898,600.000000,200.000000
115,88.421021,0.000000,730.262756,200.000000,108.842102,200.000000,600.000000
116,-43.684235,0.000000,-825.657845,-200.000000,95.631577,600.000000,200.000000
117,-27.368393,0.000000,101.974010,74.605618,97.263161,325.394382,474.605618
118,53.157883,0.000000,503.289223,200.000000,105.315788,200.000000,600.000000
119,41.578979,0.000000,-72.368145,-30.789165,104.157898,430.789165,369.210835
120,21.578979,0.000000,-125.000000,-103.421021,102.157898,503.421021,296.578979
121,34.210510,0.000000,78.947067,113.157578,103.421051,286.842422,513.157578
122,-1.052628,0.000000,-220.394611,-200.000000,99.894737,600.000000,200.000000
123,-11.052628,0.000000,-62.500000,-73.552628,98.894737,473.552628,326.447372
124,-21.578979,0.000000,-65.789700,-87.368679,97.842102,487.368679,312.631321
125,-2.631607,0.000000,118.421078,115.789471,99.736839,284.210529,515.789471
126,31.052628,0.000000,210.526466,200.000000,103.105263,200.000000,600.000000
127,-60.526352,0.000000,-572.368622,-200.000000,93.947365,600.000000,200.000000
128,7.368393,0.000000,424.342155,200.000000,100.736839,200.000000,600.000000
129,7.368393,0.000000,0.000000,7.368393,100.736839,392.631607,407.368393
130,-11.578979,0.000000,-118.421078,-130.000057,98.842102,530.000057,269.999943
131,5.789490,0.000000,108.552933,114.342422,100.578949,285.657578,514.342422
132,3.157883,0.000000,-16.447544,-13.289661,100.315788,413.289661,386.710339
133,-51.052628,0.000000,-338.815689,-200.000000,94.894737,600.000000,200.000000
134,-35.789490,0.000000,95.394611,59.605122,96.421051,340.394878,459.605122
135,-31.052628,0.000000,29.605389,-1.447239,96.894737,401.447239,398.552761
136,17.894745,0.000000,305.921078,200.000000,101.789474,200.000000,600.000000
137,-43.157883,0.000000,-381.578922,-200.000000,95.684212,600.000000,200.000000
138,18.421021,0.000000,384.868145,200.000000,101.842102,200.000000,600.000000
139,-86.315765,0.000000,-654.604912,-200.000000,91.368423,600.000000,200.000000
140,-55.263138,0.000000,194.078922,138.815784,94.473686,261.184216,538.815784
141,-55.789490,0.000000,-3.289700,-59.079189,94.421051,459.079189,340.920811
142,-60.526352,0.000000,-29.605389,-90.131741,93.947365,490.131741,309.868259
143,-42.631607,0.000000,111.842155,69.210548,95.736839,330.789452,469.210548
144,-10.000000,0.000000,203.947544,193.947544,99.000000,206.052456,593.947544
145,-28.947372,0.000000,-118.421078,-147.368450,97.105263,547.368450,252.631550
146,-110.000000,0.000000,-506.578922,-200.000000,89.000000,600.000000,200.000000
147,-69.473648,0.000000,253.289700,183.816051,93.052635,216.183949,583.816051
148,-75.789490,0.000000,-39.474010,-115.263500,92.421051,515.263500,284.736500
149,-45.789490,0.000000,187.500000,141.710510,95.421051,258.289490,541.710510
150,-50.526352,0.000000,-29.605389,-80.131741,94.947365,480.131741,319.868259
151,-60.000000,0.000000,-59.210300,-119.210300,94.000000,519.210300,280.789700
152,-3.157883,0.000000,355.263233,200.000000,99.684212,200.000000,600.000000
153,-60.526352,0.000000,-358.552933,-200.000000,93.947365,600.000000,200.000000
154,-75.263138,0.000000,-92.104912,-167.368050,92.473686,567.368050,232.631950
155,-65.789490,0.000000,59.210300,-6.579189,93.421051,406.579189,393.420811
156,-23.684235,0.000000,263.157845,200.000000,97.631577,200.000000,600.000000
157,-59.473648,0.000000,-223.683834,-200.000000,94.052635,600.000000,200.000000
158,-43.684235,0.000000,98.683834,54.999599,95.631577,345.000401,454.999599
159,-70.000000,0.000000,-164.473534,-200.000000,93.000000,600.000000,200.000000
160,4.210510,0.000000,463.815689,200.000000,100.421051,200.000000,600.000000
161,-87.894745,0.000000,-575.657845,-200.000000,91.210526,600.000000,200.000000
162,-54.736862,0.000000,207.236767,152.499905,94.526314,247.500095,552.499905
163,-98.421021,0.000000,-273.025990,-200.000000,90.157898,600.000000,200.000000
164,-8.421021,0.000000,562.500000,200.000000,99.157898,200.000000,600.000000
165,13.157883,0.000000,134.868145,148.026028,101.315788,251.973972,548.026028
166,-25.789490,0.000000,-243.421078,-200.000000,97.421051,600.000000,200.000000
167,-31.052628,0.000000,-32.894611,-63.947239,96.894737,463.947239,336.052761
168,-3.157883,0.000000,174.342155,171.184273,99.684212,228.815727,571.184273
169,-44.210510,0.000000,-256.578922,-200.000000,95.578949,600.000000,200.000000
170,5.789490,0.000000,312.500000,200.000000,100.578949,200.000000,600.000000
171,-30.526352,0.000000,-226.974010,-200.000000,96.947365,600.000000,200.000000
172,-12.105255,0.000000,115.131855,103.026600,98.789474,296.973400,503.026600
173,58.421021,0.000000,440.789223,200.000000,105.842102,200.000000,600.000000
174,35.789490,0.000000,-141.447067,-105.657578,103.578949,505.657578,294.342422
175,-20.000000,0.000000,-348.684311,-200.000000,98.000000,600.000000,200.000000
176,-7.368393,0.000000,78.947544,71.579151,99.263161,328.420849,471.579151
177,14.736862,0.000000,138.157845,152.894707,101.473686,247.105293,552.894707
178,13.157883,0.000000,-9.868622,3.289261,101.315788,396.710739,403.289261
179,18.421021,0.000000,32.894611,51.315632,101.842102,348.684368,451.315632
180,42.105255,0.000000,148.026466,190.131722,104.210526,209.868278,590.131722
181,11.052628,0.000000,-194.078922,-183.026295,101.105263,583.026295,216.973705
182,32.105255,0.000000,131.578922,163.684177,103.210526,236.315823,563.684177
183,70.526352,0.000000,240.131855,200.000000,107.052635,200.000000,600.000000
184,8.947372,0.000000,-384.868622,-200.000000,100.894737,600.000000,200.000000
185,10.526352,0.000000,9.868622,20.394974,101.052635,379.605026,420.394974
186,16.842117,0.000000,39.473534,56.315651,101.684212,343.684349,456.315651
187,-31.578979,0.000000,-302.631855,-200.000000,96.842102,600.000000,200.000000
188,22.631607,0.000000,338.816166,200.000000,102.263161,200.000000,600.000000
189,-16.315765,0.000000,-243.421078,-200.000000,98.368423,600.000000,200.000000
190,-30.526352,0.000000,-88.816166,-119.342518,96.947365,519.342518,280.657482
191,-11.578979,0.000000,118.421078,106.842098,98.842102,293.157902,506.842098
192,35.789490,0.000000,296.052933,200.000000,103.578949,200.000000,600.000000
193,34.736862,0.000000,-6.578922,28.157940,103.473686,371.842060,428.157940
194,1.578979,0.000000,-207.236767,-200.000000,100.157898,600.000000,200.000000
195,-30.526352,0.000000,-200.658321,-200.000000,96.947365,600.000000,200.000000
196,25.789490,0.000000,351.974010,200.000000,102.578949,200.000000,600.000000
197,-8.421021,0.000000,-213.815689,-200.000000,99.157898,600.000000,200.000000
198,35.789490,0.000000,276.315689,200.000000,103.578949,200.000000,600.000000
199,6.842117,0.000000,-180.921078,-174.078960,100.684212,574.078960,225.921040
200,12.105255,0.000000,32.894611,44.999866,101.210526,355.000134,444.999866
201,1.578979,0.000000,-65.789223,-64.210243,100.157898,464.210243,335.789757
202,51.052628,0.000000,309.210300,200.000000,105.105263,200.000000,600.000000
203,-7.368393,0.000000,-365.131378,-200.000000,99.263161,600.000000,200.000000
204,30.000000,0.000000,233.552456,200.000000,103.000000,200.000000,600.000000
205,78.421021,0.000000,302.631378,200.000000,107.842102,200.000000,600.000000
206,31.052628,0.000000,-296.052456,-200.000000,103.105263,600.000000,200.000000
207,13.157883,0.000000,-111.842155,-98.684273,101.315788,498.684273,301.315727
208,29.473648,0.000000,101.973534,131.447182,102.947365,268.552818,531.447182
209,-14.736862,0.000000,-276.315689,-200.000000,98.526314,600.000000,200.000000
210,14.736862,0.000000,184.210777,198.947639,101.473686,201.052361,598.947639
211,15.789490,0.000000,6.578922,22.368412,101.578949,377.631588,422.368412
212,14.736862,0.000000,-6.578922,8.157940,101.473686,391.842060,408.157940
213,-42.631607,0.000000,-358.552933,-200.000000,95.736839,600.000000,200.000000
214,34.736862,0.000000,483.552933,200.000000,103.473686,200.000000,600.000000
215,-13.684235,0.000000,-302.631855,-200.000000,98.631577,600.000000,200.000000
216,12.105255,0.000000,161.184311,173.289566,101.210526,226.710434,573.289566
217,-34.736862,0.000000,-292.763233,-200.000000,96.526314,600.000000,200.000000
218,-4.736862,0.000000,187.500000,182.763138,99.526314,217.236862,582.763138
219,5.789490,0.000000,65.789700,71.579189,100.578949,328.420811,471.579189
220,34.210510,0.000000,177.631378,200.000000,103.421051,200.000000,600.000000
221,49.473648,0.000000,95.394611,144.868259,104.947365,255.131741,544.868259
222,-22.631607,0.000000,-450.657845,-200.000000,97.736839,600.000000,200.000000
223,7.894745,0.000000,190.789700,198.684444,100.789474,201.315556,598.684444
224,-13.684235,0.000000,-134.868622,-148.552856,98.631577,548.552856,251.447144
225,-12.105255,0.000000,9.868622,-2.236633,98.789474,402.236633,397.763367
226,-27.894745,0.000000,-98.684311,-126.579056,97.210526,526.579056,273.420944
227,-32.105255,0.000000,-26.315689,-58.420944,96.789474,458.420944,341.579056
228,-70.526352,0.000000,-240.131855,-200.000000,92.947365,600.000000,200.000000
229,-27.368393,0.000000,269.737244,200.000000,97.263161,200.000000,600.000000
230,-28.947372,0.000000,-9.868622,-38.815994,97.105263,438.815994,361.184006
231,-28.421021,0.000000,3.289700,-25.131321,97.157898,425.131321,374.868679
232,-44.736862,0.000000,-101.974010,-146.710873,95.526314,546.710873,253.289127
233,-37.894745,0.000000,42.763233,4.868488,96.210526,395.131512,404.868488
234,-15.263138,0.000000,141.447544,126.184406,98.473686,273.815594,526.184406
235,-34.210510,0.000000,-118.421078,-152.631588,96.578949,552.631588,247.368412
236,-36.315765,0.000000,-13.157845,-49.473610,96.368423,449.473610,350.526390
237,-31.578979,0.000000,29.604912,-1.974068,96.842102,401.974068,398.025932
238,-81.578979,0.000000,-312.500000,-200.000000,91.842102,600.000000,200.000000
239,25.789490,0.000000,671.052933,200.000000,102.578949,200.000000,600.000000
240,-57.894745,0.000000,-523.026466,-200.000000,94.210526,600.000000,200.000000
241,11.052628,0.000000,430.921078,200.000000,101.105263,200.000000,600.000000
242,-25.789490,0.000000,-230.263233,-200.000000,97.421051,600.000000,200.000000
243,1.578979,0.000000,171.052933,172.631912,100.157898,227.368088,572.631912
244,-7.894745,0.000000,-59.210777,-67.105522,99.210526,467.105522,332.894478
245,1.052628,0.000000,55.921078,56.973705,100.105263,343.026295,456.973705
246,29.473648,0.000000,177.631378,200.000000,102.947365,200.000000,600.000000
247,13.684235,0.000000,-98.683834,-84.999599,101.368423,484.999599,315.000401
248,-17.368393,0.000000,-194.078922,-200.000000,98.263161,600.000000,200.000000
249,44.736862,0.000000,388.157845,200.000000,104.473686,200.000000,600.000000
250,68.421021,0.000000,148.025990,200.000000,106.842102,200.000000,600.000000
251,17.894745,0.000000,-315.789223,-200.000000,101.789474,600.000000,200.000000
252,16.842117,0.000000,-6.578922,10.263195,101.684212,389.736805,410.263195
253,15.789490,0.000000,-6.578922,9.210567,101.578949,390.789433,409.210567
254,24.210510,0.000000,52.631378,76.841888,102.421051,323.158112,476.841888
255,66.315765,0.000000,263.157845,200.000000,106.631577,200.000000,600.000000
256,31.052628,0.000000,-220.394611,-189.341984,103.105263,589.341984,210.658016
257,22.631607,0.000000,-52.631378,-29.999771,102.263161,429.999771,370.000229
258,80.526352,0.000000,361.842155,200.000000,108.052635,200.000000,600.000000
259,-1.052628,0.000000,-509.868622,-200.000000,99.894737,600.000000,200.000000
260,16.842117,0.000000,111.842155,128.684273,101.684212,271.315727,528.684273
261,-0.526352,0.000000,-108.552933,-109.079285,99.947365,509.079285,290.920715
262,32.105255,0.000000,203.947544,200.000000,103.210526,200.000000,600.000000
263,22.105255,0.000000,-62.500000,-40.394745,102.210526,440.394745,359.605255
264,74.210510,0.000000,325.657845,200.000000,107.421051,200.000000,600.000000
265,5.789490,0.000000,-427.631378,-200.000000,100.578949,600.000000,200.000000
266,32.631607,0.000000,167.763233,200.000000,103.263161,200.000000,600.000000
267,-32.105255,0.000000,-404.605389,-200.000000,96.789474,600.000000,200.000000
268,-25.263138,0.000000,42.763233,17.500095,97.473686,382.499905,417.500095
269,-15.263138,0.000000,62.500000,47.236862,98.473686,352.763138,447.236862
270,-44.210510,0.000000,-180.921078,-200.000000,95.578949,600.000000,200.000000
271,20.526352,0.000000,404.605389,200.000000,102.052635,200.000000,600.000000
272,-22.105255,0.000000,-266.447544,-200.000000,97.789474,600.000000,200.000000
273,18.947372,0.000000,256.578922,200.000000,101.894737,200.000000,600.000000
274,-55.263138,0.000000,-463.815689,-200.000000,94.473686,600.000000,200.000000
275,12.631607,0.000000,424.342155,200.000000,101.263161,200.000000,600.000000
276,0.526352,0.000000,-75.657845,-75.131493,100.052635,475.131493,324.868507
277,-47.368393,0.000000,-299.342155,-200.000000,95.263161,600.000000,200.000000
278,-56.315765,0.000000,-55.921078,-112.236843,94.368423,512.236843,287.763157
279,31.578979,0.000000,549.342155,200.000000,103.157898,200.000000,600.000000
280,-24.736862,0.000000,-351.974010,-200.000000,97.526314,600.000000,200.000000
281,-122.631607,0.000000,-611.842155,-200.000000,87.736839,600.000000,200.000000
282,22.631607,0.000000,907.895088,200.000000,102.263161,200.000000,600.000000
283,-34.210510,0.000000,-355.263233,-200.000000,96.578949,600.000000,200.000000
284,46.315765,0.000000,503.289223,200.000000,104.631577,200.000000,600.000000
285,37.368393,0.000000,-55.921078,-18.552685,103.736839,418.552685,381.447315
286,-3.157883,0.000000,-253.289223,-200.000000,99.684212,600.000000,200.000000
287,30.526352,0.000000,210.526466,200.000000,103.052635,200.000000,600.000000
288,35.263138,0.000000,29.604912,64.868050,103.526314,335.131950,464.868050
289,-24.210510,0.000000,-371.710300,-200.000000,97.578949,600.000000,200.000000
290,18.947372,0.000000,269.736767,200.000000,101.894737,200.000000,600.000000
291,29.473648,0.000000,65.789223,95.262871,102.947365,304.737129,495.262871
292,1.052628,0.000000,-177.631378,-176.578751,100.105263,576.578751,223.421249
293,5.263138,0.000000,26.315689,31.578827,100.526314,368.421173,431.578827
294,64.736862,0.000000,371.710777,200.000000,106.473686,200.000000,600.000000
295,10.000000,0.000000,-342.105389,-200.000000,101.000000,600.000000,200.000000
296,34.210510,0.000000,151.315689,185.526199,103.421051,214.473801,585.526199
297,13.684235,0.000000,-128.289223,-114.604988,101.368423,514.604988,285.395012
298,64.736862,0.000000,319.078922,200.000000,106.473686,200.000000,600.000000
299,-27.894745,0.000000,-578.947544,-200.000000,97.210526,600.000000,200.000000
300,60.526352,0.000000,552.631855,200.000000,106.052635,200.000000,600.000000
301,5.789490,0.000000,-342.105389,-200.000000,100.578949,600.000000,200.000000
302,30.000000,0.000000,151.315689,181.315689,103.000000,218.684311,581.315689
303,60.526352,0.000000,190.789700,200.000000,106.052635,200.000000,600.000000
304,22.631607,0.000000,-236.842155,-200.000000,102.263161,600.000000,200.000000
305,1.578979,0.000000,-131.578922,-129.999943,100.157898,529.999943,270.000057
306,46.842117,0.000000,282.894611,200.000000,104.684212,200.000000,600.000000
307,12.105255,0.000000,-217.105389,-200.000000,101.210526,600.000000,200.000000
308,8.421021,0.000000,-23.026466,-14.605446,100.842102,414.605446,385.394554
309,21.052628,0.000000,78.947544,100.000172,102.105263,299.999828,500.000172
310,-20.526352,0.000000,-259.868622,-200.000000,97.947365,600.000000,200.000000
311,34.736862,0.000000,345.395088,200.000000,103.473686,200.000000,600.000000
312,2.631607,0.000000,-200.657845,-198.026237,100.263161,598.026237,201.973763
313,-11.578979,0.000000,-88.816166,-100.395145,98.842102,500.395145,299.604855
314,52.631607,0.000000,401.316166,200.000000,105.263161,200.000000,600.000000
315,29.473648,0.000000,-144.737244,-115.263596,102.947365,515.263596,284.736404
316,0.526352,0.000000,-180.920601,-180.394249,100.052635,580.394249,219.605751
317,39.473648,0.000000,243.420601,200.000000,103.947365,200.000000,600.000000
318,-1.052628,0.000000,-253.289223,-200.000000,99.894737,600.000000,200.000000
319,93.157883,0.000000,588.815689,200.000000,109.315788,200.000000,600.000000
320,71.052628,0.000000,-138.157845,-67.105217,107.105263,467.105217,332.894783
321,82.105255,0.000000,69.078922,151.184177,108.210526,248.815823,551.184177
322,21.578979,0.000000,-378.289223,-200.000000,102.157898,600.000000,200.000000
323,80.526352,0.000000,368.421078,200.000000,108.052635,200.000000,600.000000
324,78.421021,0.000000,-13.158321,65.262699,107.842102,334.737301,465.262699
325,24.210510,0.000000,-338.815689,-200.000000,102.421051,600.000000,200.000000
326,81.578979,0.000000,358.552933,200.000000,108.157898,200.000000,600.000000
327,47.894745,0.000000,-210.526466,-162.631721,104.789474,562.631721,237.368279
328,115.789490,0.000000,424.342155,200.000000,111.578949,200.000000,600.000000
329,88.947372,0.000000,-167.763233,-78.815861,108.894737,478.815861,321.184139
330,82.631607,0.000000,-39.473534,43.158073,108.263161,356.841927,443.158073
331,88.947372,0.000000,39.473534,128.420906,108.894737,271.579094,528.420906
332,38.421021,0.000000,-315.789700,-200.000000,103.842102,600.000000,200.000000
333,84.210510,0.000000,286.184311,200.000000,108.421051,200.000000,600.000000
334,71.052628,0.000000,-82.236767,-11.184139,107.105263,411.184139,388.815861
335,33.684235,0.000000,-233.552456,-199.868221,103.368423,599.868221,200.131779
336,77.368393,0.000000,273.025990,200.000000,107.736839,200.000000,600.000000
337,40.000000,0.000000,-233.552456,-193.552456,104.000000,593.552456,206.447544
338,88.421021,0.000000,302.631378,200.000000,108.842102,200.000000,600.000000
339,82.631607,0.000000,-36.183834,46.447773,108.263161,353.552227,446.447773
340,41.578979,0.000000,-256.578922,-200.000000,104.157898,600.000000,200.000000
341,68.421021,0.000000,167.762756,200.000000,106.842102,200.000000,600.000000
342,47.368393,0.000000,-131.578922,-84.210529,104.736839,484.210529,315.789471
343,30.000000,0.000000,-108.552456,-78.552456,103.000000,478.552456,321.447544
344,36.842117,0.000000,42.763233,79.605350,103.684212,320.394650,479.605350
345,87.368393,0.000000,315.789223,200.000000,108.736839,200.000000,600.000000
346,33.684235,0.000000,-335.525990,-200.000000,103.368423,600.000000,200.000000
347,5.789490,0.000000,-174.342155,-168.552666,100.578949,568.552666,231.447334
348,113.684235,0.000000,674.342155,200.000000,111.368423,200.000000,600.000000
349,17.368393,0.000000,-601.974010,-200.000000,101.736839,600.000000,200.000000
350,32.631607,0.000000,95.395088,128.026695,103.263161,271.973305,528.026695
351,48.421021,0.000000,98.683834,147.104855,104.842102,252.895145,547.104855
352,63.157883,0.000000,92.105389,155.263271,106.315788,244.736729,555.263271
353,56.842117,0.000000,-39.473534,17.368584,105.684212,382.631416,417.368584
354,2.631607,0.000000,-338.815689,-200.000000,100.263161,600.000000,200.000000
355,34.736862,0.000000,200.657845,200.000000,103.473686,200.000000,600.000000
356,-9.473648,0.000000,-276.315689,-200.000000,99.052635,600.000000,200.000000
357,60.526352,0.000000,437.500000,200.000000,106.052635,200.000000,600.000000
358,-12.105255,0.000000,-453.947544,-200.000000,98.789474,600.000000,200.000000
359,-33.157883,0.000000,-131.578922,-164.736805,96.684212,564.736805,235.263195
360,-11.578979,0.000000,134.868145,123.289166,98.842102,276.710834,523.289166
361,2.105255,0.000000,85.526466,87.631722,100.210526,312.368278,487.631722
