time,P,I,D,ds,prox_right,left speed,right speed
1,692.105408,0.000000,0.000000,200.000000,269.210541,200.000000,600.000000
2,636.842041,0.000000,-0.000000,200.000000,263.684204,200.000000,600.000000
3,486.842041,0.000000,-0.000000,200.000000,248.684204,200.000000,600.000000
4,416.842041,0.000000,-0.000000,200.000000,241.684204,200.000000,600.000000
5,350.526276,0.000000,-0.000000,200.000000,235.052628,200.000000,600.000000
6,171.578979,0.000000,-0.000000,171.578979,217.157898,228.421021,571.578979
7,18.421021,0.000000,-0.000000,18.421021,201.842102,381.578979,418.421021
8,-82.105255,0.000000,-0.000000,-82.105255,191.789474,482.105255,317.894745
9,-207.368469,0.000000,-0.000000,-200.000000,179.263153,600.000000,200.000000
10,-122.631531,0.000000,0.000000,-122.631531,187.736847,522.631531,277.368469
11,-192.631531,0.000000,-0.000000,-192.631531,180.736847,592.631531,207.368469
12,-244.736786,0.000000,-0.000000,-200.000000,175.526321,600.000000,200.000000
13,-175.263214,0.000000,0.000000,-175.263214,182.473679,575.263214,224.736786
14,-184.736786,0.000000,-0.000000,-184.736786,181.526321,584.736786,215.263214
15,-187.894745,0.000000,-0.000000,-187.894745,181.210526,587.894745,212.105255
16,-186.842041,0.000000,0.000000,-186.842041,181.315796,586.842041,213.157959
17,-161.578979,0.000000,0.000000,-161.578979,183.842102,561.578979,238.421021
18,-126.315765,0.000000,0.000000,-126.315765,187.368423,526.315765,273.684235
19,-87.894745,0.000000,0.000000,-87.894745,191.210526,487.894745,312.105255
20,11.578979,0.000000,0.000000,11.578979,201.157898,388.421021,411.578979
21,68.421021,0.000000,0.000000,68.421021,206.842102,331.578979,468.421021
22,171.052704,0.000000,0.000000,171.052704,217.105270,228.947296,571.052704
23,167.368469,0.000000,-0.000000,167.368469,216.736847,232.631531,567.368469
24,224.210510,0.000000,0.000000,200.000000,222.421051,200.000000,600.000000
25,163.684235,0.000000,-0.000000,163.684235,216.368423,236.315765,563.684235
26,150.000000,0.000000,-0.000000,150.000000,215.000000,250.000000,550.000000
27,145.789490,0.000000,-0.000000,145.789490,214.578949,254.210510,545.789490
28,93.684235,0.000000,-0.000000,93.684235,209.368423,306.315765,493.684235
29,77.368469,0.000000,-0.000000,77.368469,207.736847,322.631531,477.368469
30,-34.210510,0.000000,-0.000000,-34.210510,196.578949,434.210510,365.789490
31,-48.947296,0.000000,-0.000000,-48.947296,195.105270,448.947296,351.052704
32,-81.578979,0.000000,-0.000000,-81.578979,191.842102,481.578979,318.421021
33,-209.473724,0.000000,-0.000000,-200.000000,179.052628,600.000000,200.000000
34,-106.842041,0.000000,0.000000,-106.842041,189.315796,506.842041,293.157959
35,-148.947296,0.000000,-0.000000,-148.947296,185.105270,548.947296,251.052704
36,-42.105255,0.000000,0.000000,-42.105255,195.789474,442.105255,357.894745
37,-63.157959,0.000000,-0.000000,-63.157959,193.684204,463.157959,336.842041
38,-32.105255,0.000000,0.000000,-32.105255,196.789474,432.105255,367.894745
39,-50.000000,0.000000,-0.000000,-50.000000,195.000000,450.000000,350.000000
40,18.947296,0.000000,0.000000,18.947296,201.894730,381.052704,418.947296
41,43.157959,0.000000,0.000000,43.157959,204.315796,356.842041,443.157959
42,29.473724,0.000000,-0.000000,29.473724,202.947372,370.526276,429.473724
43,133.157959,0.000000,0.000000,133.157959,213.315796,266.842041,533.157959
44,21.052704,0.000000,-0.000000,21.052704,202.105270,378.947296,421.052704
45,50.526276,0.000000,0.000000,50.526276,205.052628,349.473724,450.526276
46,-23.157959,0.000000,-0.000000,-23.157959,197.684204,423.157959,376.842041
47,27.894745,0.000000,0.000000,27.894745,202.789474,372.105255,427.894745
48,63.157959,0.000000,0.000000,63.157959,206.315796,336.842041,463.157959
49,60.000000,0.000000,-0.000000,60.000000,206.000000,340.000000,460.000000
50,-40.526276,0.000000,-0.000000,-40.526276,195.947372,440.526276,359.473724
51,-42.105255,0.000000,-0.000000,-42.105255,195.789474,442.105255,357.894745
52,-28.421021,0.000000,0.000000,-28.421021,197.157898,428.421021,371.578979
53,-81.578979,0.000000,-0.000000,-81.578979,191.842102,481.578979,318.421021
54,-84.210510,0.000000,-0.000000,-84.210510,191.578949,484.210510,315.789490
55,54.210510,0.000000,0.000000,54.210510,205.421051,345.789490,454.210510
56,-18.421021,0.000000,-0.000000,-18.421021,198.157898,418.421021,381.578979
57,36.315765,0.000000,0.000000,36.315765,203.631577,363.684235,436.315765
58,53.684235,0.000000,0.000000,53.684235,205.368423,346.315765,453.684235
59,-31.578979,0.000000,-0.000000,-31.578979,196.842102,431.578979,368.421021
60,11.052704,0.000000,0.000000,11.052704,201.105270,388.947296,411.052704
61,58.947296,0.000000,0.000000,58.947296,205.894730,341.052704,458.947296
62,-21.052704,0.000000,-0.000000,-21.052704,197.894730,421.052704,378.947296
63,71.578979,0.000000,0.000000,71.578979,207.157898,328.421021,471.578979
64,0.000000,0.000000,-0.000000,0.000000,200.000000,400.000000,400.000000
65,-18.421021,0.000000,-0.000000,-18.421021,198.157898,418.421021,381.578979
66,16.315765,0.000000,0.000000,16.315765,201.631577,383.684235,416.315765
67,20.000000,0.000000,0.000000,20.000000,202.000000,380.000000,420.000000
68,11.578979,0.000000,-0.000000,11.578979,201.157898,388.421021,411.578979
69,-132.105255,0.000000,-0.000000,-132.105255,186.789474,532.105255,267.894745
70,-28.421021,0.000000,0.000000,-28.421021,197.157898,428.421021,371.578979
